Train_ID,Score
4125,3.845715764327906e-05
2439,1.7763384676072747e-05
1681,1.5505397186643677e-05
2639,1.5396755316032795e-05
369,1.3660144304594724e-05
3477,1.351171886199154e-05
3748,1.3482843314704951e-05
916,1.13213586701022e-05
4875,1.1105223165941425e-05
3308,1.0348597243137192e-05
2725,1.0262421255902154e-05
3482,9.774880254553864e-06
4633,9.741171652422054e-06
1332,9.726556072564563e-06
2913,9.508417406323133e-06
4103,9.428872090211371e-06
1218,9.399993814440677e-06
4834,9.200049589708215e-06
4514,9.09591312847624e-06
3154,8.906112725526327e-06
2131,8.374358003493398e-06
4171,8.340575732290745e-06
3559,8.273401590486174e-06
1688,8.061391781666316e-06
2073,7.98607152319164e-06
1413,7.904207222964033e-06
3455,7.833187055439339e-06
3553,7.794891644152813e-06
4921,7.505979510824545e-06
936,7.495627642128966e-06
3107,7.484817842851044e-06
3203,7.404780944852973e-06
923,7.3585308655310655e-06
2219,7.1520385063195135e-06
3683,7.07232311469852e-06
2391,7.066131047395174e-06
1236,6.984172159718582e-06
2348,6.837947012172663e-06
2908,6.655109245912172e-06
1960,6.5586530126893194e-06
4164,6.535864940815372e-06
3582,6.343777840811526e-06
2737,6.338004595818347e-06
1003,6.157785492177936e-06
1761,6.146213763713604e-06
2846,6.0152451624162495e-06
875,5.9667850109690335e-06
2653,5.921203637626604e-06
2991,5.917574071645504e-06
1755,5.907627155465889e-06
1326,5.801131464977516e-06
4984,5.677796025338466e-06
2796,5.559313194680726e-06
4172,5.426464440461132e-06
4763,5.340350298865815e-06
4509,5.284205599309644e-06
4637,5.260588295641355e-06
1232,5.211268899074639e-06
2334,4.892041033599526e-06
1578,4.8154222440643935e-06
3816,4.78925539937336e-06
2135,4.721473715108004e-06
1515,4.597867018674151e-06
3295,4.583839881888707e-06
2154,4.579637561619165e-06
1587,4.5734109335171524e-06
2264,4.561589776130859e-06
531,4.553559847408906e-06
883,4.520402740126883e-06
804,4.500328714129864e-06
4289,4.480497409531381e-06
2059,4.4290991354500875e-06
1318,4.394162033349858e-06
671,4.3746708797698375e-06
4112,4.372480589154293e-06
1565,4.305836910134531e-06
1717,4.2938783053614316e-06
1662,4.2753006255225046e-06
485,4.229653768561548e-06
3635,4.192190090179793e-06
1975,4.13590623793425e-06
1231,4.0914967485150555e-06
