feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,label,id,cluster_id
1.49161139351233,0.010004753957137957,0.007254975793037149,-0.007274104302090839,-0.009948865110242476,-2.8969906508214946e-06,0.0029866642810187985,0.007474820055066007,-0.0011049194563736426,-0.010129587550104858,1,1008,1_dense
-1.5015589817793666,-0.005482872964906009,0.001600182258527877,0.00501782736167545,0.011173988159024609,0.014484992298929262,-0.0035976864578908573,-0.013260476860820382,-0.00413465161123276,0.0026028050658288616,0,134,0_dense
1.5217522152460634,-0.003653793961635957,-0.022048741490550944,0.005124825827194206,0.0009315556883084757,-0.006365093634342204,0.003470624329255398,-0.01746936118778165,0.015231135014414676,0.0008514133584259647,1,8459,1_dense
0.7364838459442762,1.6472486537098874,2.1823886779130683,3.4374900889401427,-0.5043882251920039,-2.759824806116508,-2.2076546120877523,4.006669410726498,-1.422835445667232,3.1850832001626763,0,5944,0_sparse
-1.4787522859698303,0.01331339061988403,0.01920367502144261,-0.01222895019555564,0.0007125374991089249,-0.012935076252040958,-0.00695694877197064,-0.00918126983416575,0.012395840064415615,-0.003962296781017598,0,4992,0_dense
3.9092772872087793,3.5783950934868045,-0.02735537269126149,-1.0233077850632846,3.3571536148753998,4.352853476252292,3.946332823597703,2.7621210352862446,0.7960824683452512,1.1677495352968306,1,422,1_sparse
2.475900890270278,5.660158355533829,-2.0157845390214395,2.9480316351880473,-0.544514714624245,6.383280834171094,0.14626826270466858,-4.722476057900944,-0.15281913084630455,0.5426439637072868,1,7220,1_sparse
-1.5066223807866563,-0.008033128584071165,-0.005249019628689985,0.005716087108071156,0.012285176064149129,-0.012396068113805224,-0.01498281809324653,0.02339996321932448,-0.0017732278789003863,0.002528927956903095,0,8450,0_dense
-1.4749455109464311,-0.004516410891769469,0.018951486121089697,-0.002631612720598266,-0.01372409737561307,-0.003056324424067956,0.01048203967675276,-0.008381764823315315,-0.006003386590064871,0.005935394322931909,0,2347,0_dense
3.810582252916042,-3.0937328435405322,-2.3601984358564136,0.44867565509014234,1.8630458582102456,4.6238020802370965,0.6900929476213092,-3.0582233664702816,-1.1837216948039224,-2.6097720422857367,1,1670,1_sparse
