feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,label,id,cluster_id,clean_label,is_noisy,noisy_label
1.5040801356058564,-0.0004610000756672441,0.008391354414985576,-0.004641167675966008,-0.0010052063155761154,-0.02932963591986845,-0.025057746447195446,-0.00774181594712116,-0.004885642096699217,0.01781188323596814,1,1,1_dense,1,0,1
-2.5735418449220813,-3.077104449640194,-1.8550173714108111,2.405091907507506,-3.7635671285421104,-2.0069810907144263,3.0551089556061655,-0.9140365795088802,3.6036179481040564,-2.7472875615757757,1,2,1_sparse,1,0,1
-0.40757346933785943,2.4495144835676346,-1.8591315818059888,-4.070365603064248,-6.974438871526376,2.027301702365641,2.3113580584890108,4.141955759824229,1.1888602440461136,3.2380496707811193,1,3,1_sparse,1,0,1
1.4985628906258714,-0.004091956507717898,-0.01420042157248402,0.00042687311281006633,0.0033982617293094653,0.006272850255838969,-0.009570436339616128,-0.00783627938297089,0.0019620970157261846,0.011104212998688322,1,4,1_dense,1,0,1
1.4726788542833,-0.012297477684621607,-0.011575243868378556,0.00636619061921635,-0.005036847236967496,-0.013553336240192906,-0.028355618681758336,-0.00574357804339077,0.004789928187269727,-0.006941459619432825,1,5,1_dense,1,0,1
-0.5258577198969792,2.88582021163536,-5.194384432529891,2.954059224902656,0.6473303143095794,2.888855644224362,1.4588079229920008,-3.873007146206799,-2.5010563444129796,-3.0945196021942722,0,6,0_sparse,0,0,0
2.433788025579136,-1.1813792290133522,1.7832890342907155,3.890767378766634,1.7078151811545546,-4.656302750905706,-1.5617979991853548,-1.1247454098056402,4.6486600961425655,0.7929131401939592,0,7,0_sparse,0,0,0
1.4952709351413245,0.013360999324877092,-0.0166667708907758,-0.015000969814388922,-0.020376896944524187,-0.0038022941731547816,0.009504282105885255,-0.0246124908797916,-0.015146252863910312,-0.016124626941326464,1,8,1_dense,1,0,1
-3.077773935227259,-2.366094235604254,-5.750803056270922,0.2586383546251989,2.557033747674531,2.16533070523917,2.586801398074992,0.2562403200341749,0.4119782849179726,0.1083437863363691,0,9,0_sparse,0,0,0
1.4920718066120424,0.0034945499115932553,0.009452863652416894,0.016324556850671156,0.006463629113146288,0.006953940211116634,-0.0008117465202608494,-0.0025650109929217456,0.01426345303720662,-0.005434026667984082,0,10,1_dense,1,1,0
0.6295105573828921,0.03735136355984081,-4.889255343348676,1.5655827151503208,-0.47185334626497577,-0.2529648833447305,-1.082781576800381,3.217598824246358,0.6387232239516293,2.1107117345933726,0,11,0_sparse,0,0,0
-1.5140631746367184,-0.0008310557262869477,-0.015047203740310022,0.007600559636896026,0.0008243975293450329,-0.014575514994649305,-0.0030920907704986345,-0.007521564055905832,0.0031917451041918042,0.013404504460231446,1,12,0_dense,0,1,1
