id,label
12289,1
10576,0
10112,1
8046,0
4017,0
10745,0
606,0
7620,0
5961,1
8317,0
15555,0
13546,0
5929,0
10218,0
12895,0
13456,0
8448,0
13255,0
8596,0
13270,0
15710,0
9476,0
1212,0
11899,0
15487,0
15684,0
5498,0
7273,1
2924,0
3874,0
10110,0
11903,0
7025,0
12045,0
12421,1
15501,0
9629,1
10513,1
15078,0
12744,1
7988,0
6153,0
16033,0
15713,0
14803,1
6089,0
14720,0
14113,0
13146,0
11008,1
11930,0
8261,0
13504,0
203,0
9486,0
14403,0
46,0
7296,0
10385,1
15276,0
15215,0
7121,0
1509,0
8043,0
11801,0
5434,0
2930,0
3509,0
6381,0
13730,1
14592,1
6264,0
11540,1
5840,0
2554,1
7309,0
613,0
15569,0
15536,0
1234,0
11960,0
15308,1
10282,0
1592,0
8745,0
1323,0
16224,0
14764,0
1383,1
3727,0
8402,0
4542,0
8268,0
5523,0
9746,0
10265,0
9425,0
504,0
12689,0
1307,0
3053,1
709,0
12190,0
16080,0
12970,0
5648,0
9048,0
10701,0
14455,0
2921,0
7517,0
15528,0
9313,0
12739,1
15983,0
4579,0
12091,0
13213,0
12329,0
8917,0
12669,0
14700,0
8321,0
5423,0
172,0
1824,0
763,0
14904,0
10805,0
6441,0
12208,0
4690,0
5343,0
1090,0
12068,0
2195,1
3051,0
3392,0
2018,0
10278,0
10140,0
3590,0
7313,0
12909,0
1152,0
573,1
9204,0
14420,0
814,0
10242,1
3488,1
2663,0
15036,0
9078,0
3731,0
3948,0
155,0
14081,0
282,0
1862,0
13993,0
345,0
1998,0
6733,0
16294,0
8232,0
14495,1
5294,0
2971,0
4032,0
2840,0
7775,0
13865,0
9612,0
1296,0
14497,1
14490,0
9432,0
6812,0
14443,0
3955,0
14710,0
16157,0
3138,0
2146,0
10998,0
1769,0
4571,0
7332,0
10776,0
5583,0
8611,0
12734,1
11861,0
7204,1
816,0
8239,0
12121,0
9973,1
11780,1
357,1
16443,0
5511,0
15866,0
9483,0
9072,0
2511,0
16403,1
1628,0
6399,0
11528,0
4822,0
11381,0
10316,0
2938,0
7603,0
1168,0
9083,0
5139,0
7101,0
2289,0
8634,0
10672,0
11906,0
9979,1
15425,0
13353,1
6607,0
14032,0
7374,0
2344,0
4095,1
8128,0
11769,0
3986,0
12775,0
2564,0
9824,0
2075,0
9610,0
8615,0
3087,0
15293,0
14392,1
2167,1
12683,0
4469,0
4992,0
1493,0
136,0
16312,1
1049,1
13736,0
14306,0
6683,0
10466,0
154,0
5726,0
2164,0
5843,0
15439,0
2806,0
8731,0
7730,0
11588,0
6784,0
15815,0
16100,0
3809,0
3127,0
11658,0
656,1
4914,0
12902,0
1864,0
9090,0
8854,0
8842,0
3310,0
3361,0
3579,0
9343,0
655,0
16161,0
16249,1
9870,0
14355,0
13809,0
1405,0
6475,0
14204,0
11481,0
14397,0
9495,0
13769,0
4898,0
13160,0
14219,0
14747,1
871,0
7556,0
14874,0
7139,0
2737,0
57,1
10156,0
6225,0
3952,0
2367,0
14198,0
7483,1
13564,0
2654,0
6028,1
16394,0
8628,0
8881,1
4130,0
2640,1
5769,0
1327,0
16264,0
3633,0
11926,0
3759,1
4079,0
3366,0
11687,0
3767,0
3921,0
5725,0
10884,0
7657,0
3080,0
1209,0
7821,0
13296,0
9729,0
6450,0
12684,0
9333,0
7325,0
3577,0
11076,0
12884,0
558,0
8056,0
5506,0
10209,0
14213,0
8369,0
9666,0
11672,0
