id,label
27745,0
29431,1
49761,0
32148,1
34470,0
43198,1
18592,0
20579,1
6503,0
39532,0
30393,1
6160,1
37538,1
28139,0
26180,0
22822,0
30704,1
29981,1
21799,0
17176,1
11003,1
29452,0
23410,0
19688,0
4904,0
30623,0
46410,1
21700,0
52066,0
39475,0
33025,0
4356,0
24829,1
13853,0
18167,1
11792,0
19674,0
23723,0
10626,0
24754,1
12752,1
22363,0
20204,1
53486,1
32763,1
47575,0
48026,0
31119,1
24722,1
3442,0
48313,0
13435,0
38247,1
7730,1
49262,0
52994,0
4943,1
17602,0
19891,0
6106,0
29691,0
22240,0
44317,0
25745,1
9596,1
17533,0
37550,0
7947,0
42486,0
32258,0
47882,0
52030,0
47234,1
2764,1
9188,0
5482,1
2189,1
46405,0
15177,0
2369,1
5212,0
11605,0
38812,1
4887,0
28655,0
20515,0
46213,0
50948,0
39043,0
9831,1
10917,0
8938,0
19291,1
34613,1
41607,0
36701,0
28172,0
17467,1
9199,0
39541,0
36276,1
35038,1
20902,0
16632,0
20393,0
26710,1
9122,0
10665,1
20338,1
9689,1
1819,1
28625,1
26215,0
27158,0
4573,0
1219,0
30105,1
23166,0
2352,0
27172,1
34307,0
24277,1
31722,1
40096,0
6271,0
38689,0
25279,0
10199,1
51877,0
47026,1
5441,1
47469,0
3236,0
45555,0
32907,1
6413,0
31467,0
43456,0
42059,0
43169,1
34851,0
28164,0
38857,1
44481,0
29650,0
26588,1
9002,0
24242,0
14908,0
42931,0
39654,0
51876,1
39663,0
24152,0
14044,0
10477,1
50645,1
39796,0
51817,1
37330,1
15161,0
50523,1
10968,0
52095,0
44905,0
36642,0
22281,0
30141,1
53511,0
27908,1
35956,0
16293,0
38839,0
46564,0
12154,0
25073,0
19414,0
6866,1
22028,0
1640,1
11429,0
31547,0
36111,0
40973,0
7873,0
25339,1
38580,0
5182,0
51636,0
22700,0
50520,1
42602,0
47951,0
22755,0
2457,1
44752,0
7775,0
51468,0
50175,1
22329,0
35296,0
36220,0
1181,1
21595,0
1173,1
46172,1
24907,1
36146,1
41241,1
30545,1
18234,1
46069,0
21035,0
53438,0
53310,1
22128,0
20584,1
39619,1
45211,1
31116,0
36455,0
39470,1
44351,1
1922,0
32599,0
31433,0
33196,0
35049,0
39485,0
7327,0
15155,1
14954,0
27733,0
17706,1
50321,0
24822,0
49233,0
25183,1
32350,0
27365,0
41853,0
19182,0
31453,1
48051,1
5638,0
50786,0
48053,1
53178,0
40546,1
17865,0
47913,0
8146,0
47276,1
52460,0
29069,1
37093,0
39556,0
36523,1
4150,0
