id,label
27745,0
1806,0
49761,0
44329,1
34470,0
185,0
18592,0
32511,0
6503,0
39532,0
28006,0
1684,1
36867,1
28139,0
26180,0
22822,0
42697,1
36481,0
21799,0
15137,1
33742,0
29452,0
23410,0
19688,0
4904,0
30623,0
49448,1
21700,0
52066,0
39475,0
33025,0
4356,0
39803,0
13853,0
1372,0
11792,0
19674,0
23723,0
10626,0
32238,0
36929,1
22363,0
26712,0
10918,0
14791,0
47575,0
48026,0
12830,0
15513,1
3442,0
48313,0
13435,0
9784,1
43512,0
49262,0
52994,0
27637,1
17602,0
19891,0
6106,0
29691,0
22240,0
44317,0
4247,0
39742,0
17533,0
37550,0
7947,0
42486,0
32258,0
47882,0
52030,0
31404,0
35944,1
9188,0
8283,1
38316,0
46405,0
15177,0
5622,0
5212,0
11605,0
26917,0
4887,0
28655,0
20515,0
46213,0
50948,0
39043,0
39099,1
10917,0
8938,0
39215,0
11307,1
41607,0
36701,0
28172,0
32831,1
9199,0
39541,0
21974,1
3627,1
20902,0
16632,0
20393,0
24157,1
9122,0
20204,1
16930,0
23892,0
14558,1
18215,0
26215,0
27158,0
4573,0
1219,0
43479,0
23166,0
2352,0
53453,1
34307,0
27353,1
9055,0
40096,0
6271,0
38689,0
25279,0
41122,1
51877,0
46153,0
3285,0
47469,0
3236,0
45555,0
19367,0
6413,0
31467,0
43456,0
42059,0
21878,0
34851,0
28164,0
36366,0
44481,0
29650,0
11449,1
9002,0
24242,0
14908,0
42931,0
39654,0
34201,0
39663,0
24152,0
14044,0
29962,0
40569,1
39796,0
53729,0
37097,1
15161,0
35490,0
10968,0
52095,0
44905,0
36642,0
22281,0
34364,1
53511,0
11601,0
35956,0
16293,0
38839,0
46564,0
12154,0
25073,0
19414,0
20147,1
22028,0
2295,0
11429,0
31547,0
36111,0
40973,0
7873,0
34985,0
38580,0
5182,0
51636,0
22700,0
13672,0
42602,0
47951,0
22755,0
25539,0
44752,0
7775,0
51468,0
570,0
22329,0
35296,0
36220,0
49102,0
21595,0
30804,1
30097,1
31465,1
19228,0
48694,1
9096,1
13546,0
46069,0
21035,0
53438,0
23843,0
22128,0
45549,1
30789,1
41750,1
31116,0
36455,0
22067,0
24952,0
1922,0
32599,0
31433,0
33196,0
35049,0
39485,0
7327,0
52631,0
14954,0
27733,0
4446,0
50321,0
24822,0
49233,0
52008,0
32350,0
27365,0
41853,0
19182,0
42705,0
40156,0
5638,0
50786,0
14021,1
53178,0
18340,0
17865,0
47913,0
8146,0
45411,0
52460,0
17406,0
37093,0
39556,0
33289,0
4150,0
22997,0
28060,0
13963,0
40111,0
46269,0
9692,0
18526,0
48581,0
2087,0
43820,1
11873,0
12151,0
34950,0
3262,0
42939,0
32234,0
52204,0
5983,0
30513,0
51633,0
45620,0
5634,0
11030,1
24260,0
4402,0
45658,0
34105,0
9361,1
34777,0
23286,0
10461,1
31601,0
29952,0
7151,0
1961,0
49368,0
26403,0
47018,0
1861,0
53364,0
10264,0
11395,0
39464,0
27028,1
25312,0
6177,0
9409,0
22626,1
45363,0
14577,1
7727,0
45691,0
12948,0
7460,0
51939,0
16030,0
8370,0
5473,0
44088,0
42469,1
2762,0
42809,0
36968,0
12056,0
41281,0
15325,0
26682,0
53117,0
16376,0
46500,0
41829,0
51434,0
47650,0
30069,0
46710,0
2399,0
15914,1
21938,0
41827,0
21134,0
224,0
12982,0
27061,0
33645,0
37021,0
27415,0
11351,0
4081,0
51782,0
42340,0
16889,0
2819,0
5439,0
11535,0
25019,0
13828,0
10973,0
14481,0
25572,0
37039,0
31014,0
19721,0
16230,0
2100,0
30364,0
13276,0
43754,0
46697,0
44311,0
35291,0
14528,0
18211,1
1386,0
46877,0
17257,0
47825,0
41208,0
34496,0
19808,0
30174,0
11052,0
3481,1
53518,0
38109,0
30029,0
1955,0
