id,label
11656,0
5218,1
5069,0
872,1
7768,0
3358,1
7029,0
7265,1
5230,0
727,0
5412,1
3338,1
10060,1
14767,0
11649,0
12876,0
7556,1
14919,1
10527,0
12221,1
15592,1
13319,0
2205,0
8155,0
14129,0
7567,0
2648,1
14926,0
9141,0
3259,0
10241,0
13056,0
3450,1
15188,0
15441,1
13211,0
1369,0
14944,0
6986,0
13991,1
2432,1
13427,0
12541,1
15533,1
6237,1
6216,0
15027,0
15239,1
15752,1
15474,0
14255,0
10339,0
4468,1
5036,1
14047,0
9308,0
5379,1
3839,0
4596,0
4580,0
11124,0
16392,0
7932,0
990,1
5944,1
14514,0
4914,0
1986,0
8702,0
1240,0
9104,0
7323,0
9311,1
12097,1
13088,0
13664,1
12409,1
1648,0
284,0
3256,1
8990,0
11166,0
5857,1
12605,0
13101,0
6246,0
2257,0
11832,0
926,0
7356,1
2356,0
16352,0
11245,1
7630,1
3754,0
13958,0
14892,0
4097,1
13234,0
13963,0
2370,1
2520,1
6145,0
6138,0
7133,0
12843,1
1927,0
8676,1
3376,1
5503,1
10263,1
6385,1
14677,0
8953,0
7451,0
6523,0
6845,1
7319,0
2524,0
9232,1
12288,0
14170,1
6822,1
5478,0
6066,0
14019,0
7130,0
2179,1
1896,0
8006,1
15015,1
1768,0
9748,0
9551,0
5052,1
1728,0
13394,0
14894,0
8363,0
12021,1
16057,0
13177,0
5977,1
12464,0
15397,0
15180,1
3980,0
16333,0
11205,0
407,0
11685,0
4121,1
259,0
16387,0
13252,0
8290,1
7656,1
11867,0
14532,1
13915,1
2001,0
11065,1
14636,0
5293,0
15905,0
14778,0
2410,0
14487,1
9610,0
16076,1
6918,0
9798,0
9136,0
12798,0
3229,0
15765,0
2444,0
11895,1
10161,0
957,1
16041,0
13776,0
6423,0
5259,0
1153,0
12323,1
12683,0
9447,0
1661,0
5792,0
16093,1
4105,0
4247,0
15463,0
16239,1
4841,0
4437,0
12489,0
8428,1
8203,0
12709,0
7676,0
5648,1
15151,0
6677,1
56,1
11185,1
5687,1
3186,1
10945,1
10535,1
1802,0
11851,0
1442,0
3167,1
12838,0
1274,1
1934,1
5281,1
14775,0
8132,0
5616,1
1791,1
353,0
6446,0
2537,0
1668,0
8474,0
11404,0
16451,0
11233,1
11298,0
3139,0
12726,1
5836,0
4917,0
14315,0
7134,1
8507,0
5853,0
1175,0
16208,0
14576,1
15120,1
2827,0
15485,0
4629,1
8844,0
8270,1
16290,0
15515,0
4634,0
12639,1
8435,0
4706,1
8381,0
3797,0
11458,1
15176,0
7290,1
15772,0
3878,0
9583,0
2597,0
7749,0
7336,0
3158,0
14175,0
16082,1
13147,0
4148,0
15346,0
16433,0
4569,1
9590,0
7761,0
6858,0
14444,0
5284,0
3497,1
15919,0
7566,1
15616,0
7678,1
1630,0
94,0
3371,1
7275,0
8080,0
15416,1
13360,0
8101,0
7073,0
1467,0
10331,0
7731,0
5068,0
9164,0
8739,0
375,1
3559,1
11564,0
9559,1
6761,1
7437,0
3848,0
6770,1
2729,0
3357,1
14406,0
6866,0
2614,0
12048,0
14439,0
1473,0
13826,0
15202,0
8186,1
4879,1
12756,0
1904,0
9233,0
5256,0
14225,0
695,0
12018,0
2879,0
2305,0
7170,0
12260,0
15228,0
6994,1
7748,0
15576,0
12864,0
15768,1
5666,1
12155,1
12780,0
16107,1
198,0
6641,1
15861,1
3708,0
13932,0
6575,0
14600,0
15947,1
835,0
8453,0
3926,0
4272,0
123,0
1192,0
5804,0
13576,1
9330,0
10485,0
15083,0
5013,1
8073,1
878,0
12309,0
4098,0
1268,0
16129,1
11728,0
15059,0
5153,0
14134,0
10135,1
5899,0
4067,1
1381,0
11232,1
15241,1
13256,0
3632,0
9636,0
1714,0
2551,1
5241,1
15857,0
1026,0
10639,0
13416,1
2561,0
3693,0
10098,0
2631,0
12253,0
8669,0
7051,0
1561,0
7582,0
2058,1
1285,0
10010,0
16338,0
10408,0
4899,0
2998,0
5805,1
10520,1
12896,1
10692,0
15451,0
4165,0
6281,0
15287,0
16459,0
14575,0
2384,0
8896,0
11706,1
14746,0
16272,0
8996,0
938,0
1872,1
4106,0
6198,1
9593,1
7310,0
7971,0
14352,0
5370,0
15941,0
1098,1
428,0
13682,0
14464,0
396,1
4652,0
7385,0
8224,1
16128,1
14574,1
14638,0
2504,0
245,0
4821,0
3608,0
12104,1
12668,1
8834,0
6581,0
14243,1
15634,0
16241,1
3078,0
555,0
707,0
10266,0
12830,0
946,0
8471,1
2642,0
15468,1
16226,0
5572,0
15782,0
7321,0
11270,1
2011,0
11189,1
14394,0
4585,0
10797,0
4444,0
8575,0
1116,0
153,0
5773,0
11401,0
10261,0
4639,0
4480,0
10466,1
8111,1
3679,0
2015,0
1562,0
15659,0
5375,0
10003,0
2198,0
525,1
7110,0
5192,0
8694,0
14623,1
5723,1
5056,0
15283,0
6710,0
5949,1
10712,1
15109,0
14603,0
1794,0
6288,0
9458,1
6460,0
1161,1
5816,1
1586,0
2591,0
12796,0
15812,1
10829,1
10367,1
1508,0
11709,0
14270,1
3369,0
14362,0
9778,0
8329,0
7175,0
11955,0
1983,0
802,0
7819,0
8878,0
7874,1
918,0
15476,0
6820,1
15150,0
13972,0
1260,1
13723,0
7512,0
829,0
1804,1
3524,0
1186,0
1524,1
9599,0
14057,0
3274,1
7674,0
9064,1
14735,0
13913,0
11548,1
6576,0
5308,0
15470,0
5424,0
10063,0
6618,0
1781,0
5340,0
9802,1
8883,0
15402,0
7729,0
5206,0
13887,0
5198,0
1686,0
2253,0
5935,0
14390,0
15997,1
5264,0
15174,0
1671,0
3383,1
8040,0
13658,1
7124,0
8748,1
7883,0
11640,0
8622,1
14741,0
15825,0
11482,0
491,1
12087,0
1286,0
2010,0
7103,0
12688,0
13605,0
9512,0
10308,0
7940,0
12028,0
10227,0
10898,0
6544,1
2191,0
16334,1
3464,0
2978,0
7773,1
2959,0
715,0
11517,0
13861,0
3962,0
15585,0
15811,0
1125,1
8440,1
10736,0
12269,0
14416,1
10667,1
15596,1
4878,1
3095,1
10007,0
9883,0
14126,0
10036,0
13568,0
11769,0
14540,0
15844,0
8985,0
6158,0
7386,0
5475,1
1621,0
11579,0
2183,1
8188,1
4142,1
9027,0
9381,1
6590,1
7982,0
6191,1
15462,0
7489,0
3313,0
3915,0
11172,0
12890,0
10910,1
6421,0
7527,0
3979,0
9287,0
5051,0
9842,1
2742,1
8812,1
84,0
15353,0
12077,0
5544,0
9980,0
1261,0
13703,0
13379,0
10242,1
16372,1
4381,0
11515,0
6513,0
3419,0
6690,0
5342,0
12792,0
7920,0
6966,0
10277,0
11164,0
2730,1
4908,0
1683,0
952,0
9621,0
5279,0
10222,1
15851,0
4988,0
11063,1
15505,0
8955,0
2881,0
1542,0
9913,0
13378,1
9893,0
6777,1
8614,1
1370,0
9600,1
169,1
11111,1
3028,0
337,1
14423,0
11734,1
1736,0
8182,1
1506,0
1854,0
16381,0
16084,1
6212,0
3746,0
7245,0
15075,0
16035,0
15154,0
4928,0
1902,0
7277,0
9994,0
3625,0
7791,0
8398,0
3045,1
666,0
11654,1
4830,0
3352,0
13396,1
9208,1
12447,0
2295,1
14484,0
3220,0
5489,0
5796,0
10234,0
653,0
5727,0
13920,0
3951,1
7342,0
9564,0
13482,1
14823,0
11918,1
8176,0
5116,0
11900,0
15980,0
13653,1
5280,0
14890,1
13685,0
5791,0
7231,0
6494,0
5077,0
15951,0
5350,1
4371,0
2848,1
3655,0
10338,0
3348,0
3048,0
6376,1
12163,1
1688,0
3522,0
13459,1
8546,0
9492,0
13474,1
8641,0
14794,0
14982,1
3141,0
3558,0
725,0
6112,0
14561,0
5747,0
10871,0
16169,0
12802,0
404,0
11257,0
3802,1
4958,0
10415,0
14479,0
10807,0
3512,0
505,0
8784,1
5102,0
38,1
4414,1
11347,0
8479,0
12584,0
4183,1
9205,1
6607,0
7818,1
8837,0
4037,1
12066,1
8466,1
13295,0
1774,0
9813,0
5211,0
10756,0
11881,0
2800,0
8976,0
3353,0
714,1
5901,0
1879,0
4663,1
674,1
13092,1
6408,0
10552,0
3100,0
14163,0
6762,0
13770,0
2250,0
553,1
4902,0
14234,0
5741,0
13285,0
12373,1
14745,1
3022,1
7660,0
6231,1
14883,1
14034,0
9413,0
5698,0
9122,1
4997,1
6313,1
7093,1
9475,0
15656,0
2557,1
7411,0
5177,0
15690,1
9876,1
2467,0
2990,0
7282,0
13389,0
8376,0
12570,0
14610,1
16043,0
1197,0
315,1
9460,0
15433,0
13783,1
4528,0
8431,0
8691,1
1162,0
12400,0
128,0
1188,0
6228,0
5967,0
10203,0
15453,0
2615,1
7316,0
13683,0
12859,1
6506,0
1136,0
730,0
13821,1
3373,1
2903,0
9977,0
4922,0
15862,0
5714,0
1699,1
10917,0
1602,0
11665,0
4517,0
15847,0
15304,0
15931,1
12652,0
15759,1
2521,0
13104,1
2873,1
930,1
13829,0
4315,0
15965,1
6906,1
16369,0
12545,0
4070,0
7778,0
11272,0
10543,0
5866,1
14180,1
10106,0
1829,1
15019,1
1032,0
5553,0
10384,0
15872,0
8144,0
10037,1
10192,0
10090,0
6577,0
4045,1
5334,0
842,1
8486,0
9869,0
4092,0
2562,0
9103,0
10324,0
4518,1
7976,1
14358,1
12419,0
6627,0
10578,0
8163,0
3807,0
6407,0
2455,0
7670,0
14113,0
507,0
5600,1
6142,0
12089,0
16317,0
4924,0
1414,0
16149,0
159,0
16335,1
10926,1
13190,0
6731,1
15733,1
3829,0
3825,0
8529,0
8397,1
9150,1
3152,1
15516,0
15139,1
3936,0
8378,1
5997,1
2483,0
376,0
3993,1
15582,0
14625,1
7997,0
4048,0
9655,1
7959,1
11893,0
6767,1
1953,0
646,0
9642,0
12811,1
828,0
12038,1
5287,0
10841,0
14630,0
4546,0
11806,1
13529,1
13654,0
5179,0
11429,1
13407,1
2802,0
2120,0
7251,1
14871,0
4690,1
14737,1
13907,0
13744,1
15444,0
7205,0
14035,0
7030,1
10019,0
12774,0
6417,0
3384,1
2933,0
10525,0
8699,1
14123,0
9973,0
12272,0
14518,1
194,0
9300,1
13193,0
3281,0
8565,1
8451,0
13843,0
8253,0
14910,0
7418,1
13225,1
6527,0
1856,1
14825,0
12450,0
15209,0
12491,0
5532,0
4074,0
1388,1
3091,1
9760,1
9333,0
3394,0
7830,1
7516,0
3604,0
8542,0
2832,0
8140,1
15319,0
2853,0
14235,0
7764,0
10944,0
8800,0
1443,0
13369,0
11168,0
4672,0
9965,0
8522,0
12592,0
5785,0
14109,0
15099,0
4647,0
4959,0
1231,0
9866,0
14519,0
1073,0
15208,0
6220,0
439,0
10390,0
5257,0
11626,0
6278,1
5877,0
5874,0
7196,0
12122,1
10434,0
9375,0
14325,0
9845,0
7609,0
14098,0
3142,0
12923,0
6712,0
9985,0
1428,0
15586,0
3374,1
3613,0
13158,1
12421,0
11954,1
12703,0
7707,0
13308,1
10879,0
2098,1
12975,0
508,0
2418,1
8150,0
7523,1
11469,0
14813,1
9844,1
3468,0
15273,0
5612,0
13106,0
4026,0
9518,1
10128,0
3487,0
10249,0
14986,1
14588,1
9810,0
13753,0
16260,0
11283,0
13926,0
3489,1
9818,1
13853,0
12793,0
6098,0
13586,1
4650,0
14273,0
6595,1
7814,0
15982,0
11180,0
2587,0
1468,0
14187,0
10963,1
2048,1
2071,0
7765,0
170,0
4236,0
4054,0
2677,0
12603,0
6749,1
5217,0
7991,0
381,1
12235,0
8642,0
12724,0
80,1
2457,0
11531,0
15052,0
9957,1
808,0
2948,0
4971,1
6070,1
6227,1
11822,0
3930,0
13069,1
5084,0
12984,0
399,0
14580,0
13363,1
4408,0
4453,0
8070,0
13943,0
13405,0
2243,0
9849,1
1883,1
2275,0
3935,1
363,1
7452,1
12007,1
11056,0
5109,1
9168,0
2487,1
6021,0
583,0
5735,1
1784,1
5974,0
13465,1
5248,0
11638,1
230,0
8130,0
14473,1
15472,1
2691,1
15494,1
470,1
2054,1
3948,1
7358,0
7372,0
14797,0
1171,1
13909,1
5709,0
3567,1
14486,1
2153,1
4069,0
880,0
7908,0
16018,0
15694,0
11222,1
6416,0
6333,0
14918,1
15845,0
6510,0
2415,0
9529,0
5647,1
1400,0
6405,0
2190,0
15046,1
15834,0
596,1
16382,0
15977,1
15216,1
10421,1
2099,0
5850,1
12542,1
5515,0
12775,0
3081,0
797,1
4901,0
6922,1
3439,0
6260,0
14571,0
6497,1
3434,0
1394,0
5305,0
16110,0
9819,0
11565,0
13667,0
12362,1
14350,0
15219,0
14751,0
10481,0
12880,1
13973,0
13266,0
4390,1
1821,0
13423,1
2518,1
10962,0
14105,0
14029,1
6634,0
2036,0
14291,1
14467,0
4122,1
13635,0
4264,1
10047,1
16190,0
2274,1
538,0
670,0
2125,0
8228,0
14761,0
14500,0
9516,0
4848,1
15923,1
1127,0
7745,1
8424,0
11644,1
11725,0
11923,0
11965,0
10656,0
134,1
10911,0
4514,0
6295,1
10589,0
15854,0
4955,0
8908,1
5087,0
1869,0
7177,1
2351,0
10664,0
1462,1
11416,0
14754,0
4697,0
2745,0
15956,1
2037,1
4059,0
15300,1
7425,0
3420,0
4110,0
3978,0
15171,0
13201,1
10462,0
15324,0
5786,0
12395,0
13799,1
10048,0
10858,0
6533,0
1632,1
1915,0
2954,0
7135,1
14711,0
11835,0
2330,0
15779,0
13684,0
9074,0
10677,0
9436,0
8880,1
10276,0
7701,1
3188,1
5140,0
3804,0
11842,0
871,1
6529,0
12094,0
3380,0
215,0
4927,0
2517,0
4594,0
11619,0
13188,0
9008,0
4826,0
13499,1
14538,0
14776,0
13120,1
2374,0
5359,0
9589,0
9774,0
12102,0
3916,1
5721,1
14827,1
10008,0
8667,0
1832,1
6394,0
2115,1
15089,0
12406,0
2023,1
10568,1
10977,0
8462,0
8077,0
9527,0
16030,0
8935,0
6234,1
15471,0
1521,0
7149,1
13332,0
2855,1
2293,1
11533,0
11514,1
5578,0
10423,1
2613,0
561,0
5225,0
11786,1
4063,1
5031,1
4198,1
12805,1
2601,1
6113,1
14547,0
3408,0
14972,1
9388,0
8386,0
2529,0
3090,0
12072,0
7962,1
6465,0
5751,1
12949,0
7828,0
2882,0
15339,1
15389,1
13594,1
15029,0
16456,1
12200,0
2970,0
2381,0
13545,0
9615,0
5032,0
512,0
756,1
10336,0
5931,1
11783,0
1021,1
11726,0
7324,0
9083,0
14559,0
5203,0
7794,0
2996,1
2958,0
13443,1
1490,0
2357,1
5794,1
7994,1
14149,1
9374,1
9091,1
6305,1
3590,0
11410,0
10067,1
6139,0
9959,1
4793,1
10958,0
6937,0
1684,0
3089,0
6799,0
1536,1
11430,0
9377,0
14543,0
14998,1
12384,0
5201,0
6032,0
5968,0
14216,0
3752,0
248,0
5410,0
503,0
14114,1
1640,0
2246,1
15469,0
627,0
13343,1
14661,1
6233,1
15943,1
15928,0
1145,0
922,0
6781,1
15849,0
1418,1
12412,0
14920,1
11782,0
4173,0
3177,0
214,0
191,0
2376,0
9318,0
4817,0
8868,0
5634,0
8775,0
1725,1
3956,0
4041,0
16394,0
13142,0
5057,0
5942,0
9954,0
14893,0
14018,1
2784,0
2931,0
10697,0
9293,0
11732,1
10533,0
13739,0
2030,1
15341,0
2389,0
2278,0
454,0
14157,0
1976,1
3367,0
13975,0
15652,0
13572,0
9327,0
7571,1
2156,0
3047,0
9874,0
5554,1
16358,0
13448,0
8375,0
8059,0
11679,0
12449,0
16303,1
8962,0
6108,0
10413,1
15156,0
8743,0
11309,1
11618,0
13502,1
10627,0
794,0
8127,0
8852,0
11116,1
11336,0
6594,0
4331,0
4750,1
4036,0
6941,0
3263,0
14648,1
11000,1
330,0
255,0
643,0
6097,0
3981,1
16058,0
16022,0
12711,0
11541,0
14284,0
9206,0
16105,0
9143,0
7117,0
10566,0
10475,0
7580,0
11998,0
5664,1
14385,0
13595,0
15317,0
6340,0
16144,0
14640,1
12139,0
2945,0
13129,0
8334,1
2383,0
14380,0
10028,1
11294,0
8037,1
15467,0
10632,0
9688,1
10689,0
11019,1
9269,1
4334,0
1322,1
15922,0
11660,0
4051,0
3767,0
9199,0
15968,0
2392,1
13889,1
5244,1
8276,0
16304,0
12195,0
7174,0
16445,1
8524,1
4664,0
9902,1
326,0
2096,1
3490,1
4156,1
5453,0
12151,1
14451,0
16198,0
1529,1
10838,0
8697,1
11158,0
12135,1
4286,1
6048,0
13334,1
10867,0
12569,0
10014,1
5467,0
14162,0
9756,0
5019,0
8441,0
12579,0
4683,1
11042,0
7137,0
13210,0
9025,1
3999,1
8958,0
9924,0
12239,1
15624,1
3282,1
8932,1
4747,1
4945,0
15804,1
12891,0
14704,0
9993,1
865,1
4393,1
14308,0
9097,1
7276,0
6639,0
5885,0
3382,0
14349,0
14488,0
13118,1
7292,0
13029,1
13490,1
13842,0
10210,1
16215,1
7338,0
13871,1
14118,1
6803,0
11518,0
6350,1
13460,0
4616,0
9870,0
2276,0
10226,0
12074,1
13054,0
15509,0
14569,0
9649,1
3271,0
12054,1
8082,1
5823,1
14054,0
5136,0
10148,0
12982,0
12306,1
7464,0
15522,0
3360,0
903,0
16006,1
4745,1
14859,0
8884,0
4736,0
16354,0
8457,0
12382,0
10034,0
11906,0
7584,0
11745,0
14937,0
12303,1
9960,0
5662,0
9928,0
6809,0
15731,1
14647,0
6345,1
373,1
8291,0
1345,1
8503,1
2460,0
10211,1
12644,0
3237,0
15677,1
10103,1
9034,0
10837,0
1035,1
2478,0
12463,0
7419,0
5394,1
6369,1
14089,0
14236,0
5598,1
7488,0
11051,0
15315,1
8973,0
12434,0
2008,0
8490,1
12585,1
103,1
7595,0
12534,1
15359,1
14100,1
13692,0
11012,0
7215,1
3266,1
5288,1
5764,0
1399,0
7629,0
16218,0
11940,0
13830,0
15892,0
