id,label
5018,1
10999,1
3146,1
9147,0
12955,1
4304,0
976,0
10588,0
10423,0
12065,0
11817,0
3814,0
12872,1
11003,0
6574,1
14237,0
108,0
15865,0
575,0
945,0
14277,1
13474,0
1126,0
5210,0
2522,1
5625,0
7590,0
6364,0
1109,1
2442,0
13240,0
7366,0
15781,0
6705,0
8633,1
14231,0
3164,0
6699,0
15341,0
6012,0
12146,0
9112,1
8069,1
16419,1
8676,0
6731,1
6096,1
10922,1
11590,0
726,0
15588,0
13772,0
7557,0
15697,0
15796,0
13722,1
6747,0
7268,0
14774,1
7637,0
12023,0
7920,0
12083,0
1883,0
2894,1
14671,0
14121,1
706,0
8108,0
6823,1
3572,0
6206,1
3791,0
1895,0
4581,1
5797,1
7293,0
14651,0
9110,0
1912,0
308,0
8651,0
12300,1
985,0
663,1
3963,0
7087,0
6850,0
6673,0
11625,0
8341,0
10754,1
10195,0
16298,0
9719,1
15785,0
3890,1
15494,0
2554,0
6549,1
11362,0
13884,0
15396,1
14035,0
5497,0
13243,1
331,0
14907,1
9358,0
8073,0
6564,0
5191,1
3887,0
15795,0
11144,1
2073,0
10769,0
166,0
14532,0
6722,0
74,0
6288,1
11862,0
3398,1
6017,1
5142,1
640,0
1599,1
6932,1
11716,1
6510,1
16213,0
16170,0
13741,0
8488,1
2956,0
10269,0
2274,0
14850,1
9043,0
1768,0
14136,0
11396,0
9195,1
3974,0
12982,0
10041,1
10210,0
13277,1
13520,1
6435,0
15896,0
1255,1
9008,0
3239,1
7613,0
14583,0
16395,0
9868,0
12976,1
11818,1
11202,1
12477,0
13870,0
5606,1
12312,1
9380,0
1313,0
14731,0
10150,0
1977,0
11394,1
9375,1
2895,1
13628,0
13153,1
1049,0
4605,0
9311,1
8203,0
2891,0
2603,0
11290,1
796,1
1868,1
7979,0
5201,0
4511,0
3722,1
16444,0
8320,0
1245,0
13836,1
4942,0
8762,0
4634,0
3496,0
860,0
8242,0
5872,1
141,1
13826,1
3737,0
7918,0
5589,0
16459,0
4201,0
14141,1
6661,0
3289,0
11850,0
4372,0
5309,1
5108,0
5730,0
3006,0
7523,1
5540,1
4165,0
896,0
8023,1
8786,0
5161,0
13699,1
13345,0
7923,0
1828,1
13721,1
15255,0
1311,1
13778,0
7829,0
5743,1
11527,0
8409,1
10896,0
7782,1
13557,0
5141,0
7312,1
1959,0
7652,1
8962,1
8356,0
7453,0
3356,1
3856,0
12235,0
31,1
3905,1
3411,1
14031,0
10205,0
12090,0
12313,1
16220,0
3591,0
8372,1
4860,0
1477,1
12733,1
4954,0
7424,0
11680,0
4896,0
12519,1
4505,0
9809,0
5443,0
4492,0
11277,0
15155,0
9169,0
4667,0
6419,0
14757,0
1581,1
1011,1
16430,1
10403,0
7745,0
4801,0
11012,1
12384,0
11434,0
7783,0
4522,0
1524,1
4641,0
13728,0
9027,1
864,1
3538,0
7576,0
6191,1
7294,1
5508,0
10115,0
4771,1
1370,1
12881,0
14295,0
14025,0
10270,0
14668,1
9210,0
14441,1
2999,0
5363,1
1898,0
9387,0
16150,1
13733,0
2006,0
9386,1
5718,0
10619,1
995,1
12783,1
3114,0
7116,1
2355,1
11386,0
13804,0
14089,0
14685,0
4536,0
5369,0
14414,1
14877,1
7639,1
12485,0
8767,1
15484,0
13187,0
971,0
13312,0
5149,0
13036,0
11426,0
13464,1
6851,0
4816,0
6137,0
8219,0
15989,0
400,1
3080,0
3505,0
11027,1
14097,0
1874,0
6771,1
11251,1
13627,0
4164,0
13238,1
10113,0
10061,0
8530,0
11352,0
14683,1
1246,0
5829,1
4543,0
15882,0
10381,0
362,1
579,0
10084,0
5336,1
8749,0
9074,0
10869,1
246,0
1514,0
8441,0
13351,1
7824,0
5062,1
10730,0
2360,0
2963,0
746,1
2481,0
15617,1
5585,0
810,1
4271,0
15880,1
10700,1
12037,0
9200,0
8181,0
14377,0
11333,0
10716,1
13170,1
1588,1
12527,0
11208,0
11238,0
3603,0
7202,1
9687,0
4321,0
11454,0
1289,0
6803,0
9811,1
10569,0
13565,0
8539,0
8630,0
11984,0
11392,0
15518,0
10597,0
10380,0
5219,0
11190,0
5312,1
8405,0
3792,0
3730,1
1531,0
7791,0
12139,0
1388,1
1666,1
3052,1
3708,1
9460,1
7627,0
8795,0
198,1
16076,1
10437,0
12720,1
11974,0
2699,0
5827,0
2588,0
10632,0
4999,0
2168,0
16146,0
11537,0
6291,0
408,0
5532,0
16089,1
6848,0
2953,1
1719,0
10599,1
7434,1
3772,0
10891,0
3589,0
1433,0
4265,0
2752,0
15900,0
8681,0
7103,0
6798,0
9128,1
1136,0
10249,1
15292,0
7090,0
10610,0
15314,1
11350,1
14823,1
9850,1
1716,0
8358,0
10145,0
12561,0
4876,1
2562,0
6576,0
15398,0
7539,1
14936,0
5407,1
