Train_ID,Score
4125,2.414415007478965e-06
369,1.318146530593367e-06
2639,1.2551207078104198e-06
7394,1.2462842846616695e-06
3308,1.2205162533973635e-06
6879,1.1909967270185007e-06
1755,9.404735692442046e-07
4875,9.214495264586731e-07
4112,8.827720137105644e-07
2439,8.435257257133344e-07
7245,8.189516051970713e-07
3635,8.06967364042066e-07
936,7.861030439926253e-07
535,7.488523579013417e-07
669,7.277751876699767e-07
3683,7.157865979934286e-07
2282,7.150538863243128e-07
1003,7.135415387438115e-07
6752,7.055498372210423e-07
5926,6.981121316584904e-07
1332,6.887596271099028e-07
3447,6.686097151487047e-07
5938,6.634786302583962e-07
5554,6.596524713131657e-07
7410,6.454864944771543e-07
6710,6.419327007733955e-07
5644,6.415305335849553e-07
916,6.35240553492622e-07
3477,6.327715595944028e-07
6478,6.316936094208359e-07
6991,6.264998546612333e-07
1515,6.097435516494443e-07
3158,6.044808174010541e-07
7063,6.029044641309156e-07
1681,5.991630871449161e-07
1285,5.98380637484297e-07
4756,5.868913603990222e-07
3566,5.868527637176157e-07
3559,5.750446518959507e-07
7830,5.745433497850172e-07
2879,5.722039873035101e-07
4061,5.625117864838103e-07
2913,5.563675529174361e-07
4289,5.552566904043488e-07
989,5.549591435283219e-07
6432,5.504955993274052e-07
3297,5.478685523030435e-07
6758,5.446853208468383e-07
2059,5.426437894584524e-07
2737,5.35456450734273e-07
4171,5.318029536738322e-07
5160,5.310843107508845e-07
3141,5.227367410043371e-07
5156,5.052420277706915e-07
7005,5.037526307205553e-07
7767,5.023694029659964e-07
6090,5.004749823456223e-07
746,4.983616008757963e-07
2725,4.7525206525733665e-07
1441,4.7230341237991524e-07
3203,4.6087895100299647e-07
4217,4.574674932200651e-07
4834,4.569542255694614e-07
5909,4.5531005810062197e-07
6701,4.46866863512696e-07
5548,4.4062720405690925e-07
3823,4.3986403852613876e-07
2022,4.357846279390287e-07
1717,4.341288075693228e-07
1975,4.3361994528368086e-07
4420,4.3327482046606747e-07
984,4.27671395186735e-07
7194,4.231424242107096e-07
7425,4.215762601234019e-07
3154,4.167263369936336e-07
2264,4.138706231060496e-07
186,4.1326781285988545e-07
7201,4.0924973632172623e-07
2135,4.0676515311588446e-07
5580,4.063864906811432e-07
1231,4.053671034398576e-07
6493,4.0068509576940414e-07
2821,4.003809408459347e-07
6642,4.001815625542804e-07
5556,3.980823066740413e-07
5463,3.9690020514626667e-07
1089,3.9493740189300297e-07
1960,3.9434554821582424e-07
6377,3.92356923839543e-07
2098,3.9147732877609087e-07
3072,3.881270345118537e-07
1565,3.8531518953277555e-07
5408,3.8431991811194166e-07
6939,3.827665153721682e-07
6559,3.822930239039124e-07
3107,3.764778000459046e-07
4164,3.744780059378172e-07
2154,3.6865982622202864e-07
5915,3.6264793834561715e-07
6726,3.600786016022539e-07
7264,3.5816182730741275e-07
1122,3.5651396501634736e-07
1412,3.5527983754946035e-07
6366,3.535478043659168e-07
2054,3.52814993220818e-07
7045,3.521143838725038e-07
1218,3.495047735668777e-07
6841,3.481331276589117e-07
1123,3.4760579126214e-07
140,3.4738430088054884e-07
757,3.4631108292160206e-07
2219,3.39922195280451e-07
6078,3.392660801182501e-07
7349,3.357899487355098e-07
4463,3.3435989621466433e-07
6194,3.3431662416205654e-07
7896,3.33497325755161e-07
2846,3.326414912407927e-07
7984,3.306655287360627e-07
1587,3.2967720642318454e-07
4103,3.2850489617430867e-07
1236,3.2755266943240713e-07
3098,3.2565830565545184e-07
1632,3.248353834806039e-07
6168,3.2466198263136903e-07
4509,3.234032277532606e-07
4548,3.225333387035789e-07
2653,3.221407922637809e-07
6384,3.2202568434058776e-07
882,3.2091037382997456e-07
2663,3.2033398156272597e-07
234,3.2015992701417417e-07
6261,3.1862768423707166e-07
5739,3.165808664107317e-07
4567,3.1134938183186023e-07
4310,3.1096136865471635e-07
4822,3.103970698248304e-07
6753,3.0693554720073735e-07
7071,3.065272551339149e-07
2414,3.0573292519875395e-07
7693,3.0290198083093856e-07
66,3.026729018529295e-07
6551,3.0033416464902984e-07
2368,2.992811403146334e-07
7680,2.9818835400874377e-07
1705,2.9658616540473304e-07
5986,2.964478795774994e-07
2612,2.9574972870705096e-07
5076,2.955563331852318e-07
7002,2.929894122871701e-07
7435,2.902261257986538e-07
2991,2.8943867391717504e-07
7230,2.8689956366179103e-07
7413,2.8670842766587157e-07
2796,2.853677898428941e-07
2908,2.8520152284272626e-07
6230,2.81183048400635e-07
2131,2.8026043707995996e-07
1578,2.801666028062755e-07
4921,2.7903845989385445e-07
3899,2.789489457200034e-07
7568,2.7850936135109805e-07
2936,2.7772975386142207e-07
6567,2.7590066764560106e-07
4153,2.7513837608239555e-07
4338,2.7418253978339635e-07
6928,2.7218080589364035e-07
5806,2.7034169391981777e-07
7115,2.6921071594188106e-07
6945,2.691799920739868e-07
3175,2.6893727067545115e-07
174,2.6678495856913287e-07
6502,2.644366077220184e-07
6878,2.6230222260892333e-07
4339,2.622279851038911e-07
5572,2.619053489638645e-07
177,2.611855620671122e-07
4091,2.601696422743771e-07
7868,2.595396964011343e-07
2658,2.5797032066066095e-07
5185,2.5782119905670697e-07
5762,2.569445101130441e-07
531,2.5630601641069006e-07
7614,2.5551798188416797e-07
297,2.5491702615454415e-07
5653,2.5355308963526113e-07
6828,2.522773243640586e-07
5860,2.515023567184471e-07
6365,2.5126592362312294e-07
6989,2.5078328036443054e-07
4529,2.5005574144643106e-07
1816,2.4973590484478336e-07
1318,2.48754354004177e-07
3473,2.4591128777728954e-07
5934,2.453561833704043e-07
4965,2.435169150771799e-07
6807,2.4259959019445887e-07
3582,2.418803646264678e-07
3612,2.4083669813990127e-07
102,2.3975236018713986e-07
600,2.396588598685412e-07
6231,2.393752325247078e-07
4897,2.3893729661494945e-07
5267,2.375702479184838e-07
3538,2.3689207040433757e-07
6911,2.3596703613293357e-07
1933,2.358031849780673e-07
5942,2.3511879732041052e-07
844,2.3508988533649244e-07
195,2.3492646050726762e-07
730,2.345482101873131e-07
2950,2.308157931452115e-07
5561,2.3057651077351693e-07
5941,2.2912244190820275e-07
7283,2.2893462414685928e-07
923,2.2717733116905947e-07
1413,2.267938441491424e-07
239,2.2580348968403996e-07
6136,2.254420863323503e-07
7343,2.2458892345866843e-07
919,2.2425493995115175e-07
1941,2.2419890655100971e-07
7750,2.2381570374818693e-07
3816,2.2370407037897166e-07
6676,2.218429671074773e-07
7263,2.2048167380717132e-07
1751,2.2036294922145316e-07
3365,2.1954365081455762e-07
6310,2.193160426600116e-07
4605,2.1856402554476517e-07
7897,2.178764546556522e-07
7824,2.1622187773573387e-07
7865,2.1478589928847214e-07
7537,2.1358603419230349e-07
500,2.1242671977006466e-07
4863,2.1113494597102545e-07
6577,2.0871069494887706e-07
5085,2.0783418364089812e-07
4970,2.0778676912414085e-07
6607,2.073965745807982e-07
7311,2.0713073922706826e-07
5900,2.0685033774725525e-07
4695,2.0632364794437308e-07
2277,2.0588126403708884e-07
4984,2.051165139960176e-07
1765,2.0321767379982703e-07
389,2.0297646585731854e-07
1744,2.024665306521456e-07
4008,2.0246234555543197e-07
883,2.020384997081237e-07
6315,2.020098293087358e-07
2918,2.0171094661236566e-07
5420,2.0043037807226938e-07
2794,1.9973732179323633e-07
2543,1.9953768770619718e-07
7016,1.9947677998288782e-07
4851,1.9834557463127567e-07
2334,1.982678767831203e-07
2921,1.978670454150233e-07
7495,1.9743165324825895e-07
2301,1.9727934130742142e-07
1326,1.9714270393933475e-07
4172,1.9703696096939893e-07
3174,1.968043932265573e-07
7788,1.9636006953760443e-07
5345,1.9533239736801988e-07
4610,1.9501851511449786e-07
3753,1.9492373581897482e-07
5861,1.9375661963749735e-07
446,1.925189963003504e-07
2391,1.9114532534558748e-07
5667,1.911314129188213e-07
3846,1.902701427525244e-07
726,1.8940090740215965e-07
1712,1.893691248255891e-07
4022,1.8903237020140295e-07
7242,1.8859171291296661e-07
4227,1.8846760951873875e-07
7067,1.8688213998530046e-07
4371,1.8675595470085682e-07
4216,1.8622414188484981e-07
3869,1.8560685077773087e-07
2723,1.8512314881036218e-07
1039,1.844610508783262e-07
4838,1.8414534252997328e-07
2036,1.8358426245868031e-07
3726,1.8250297983968267e-07
6414,1.8212482899571114e-07
4475,1.806020577532763e-07
4311,1.7972681831679438e-07
915,1.7945339436664653e-07
4134,1.7941949437272342e-07
2766,1.7939574803449432e-07
2356,1.7933195550767778e-07
5450,1.7932369189566089e-07
3532,1.7822483044938053e-07
3314,1.7820034514670624e-07
6002,1.778871521196379e-07
7717,1.7782182482051212e-07
7309,1.7745770719557186e-07
4637,1.7648567052219732e-07
1806,1.7642112482008088e-07
2610,1.7585285405630202e-07
4084,1.7530059182035984e-07
3553,1.7491650794454472e-07
7593,1.7424076759198215e-07
1144,1.7411226593821993e-07
747,1.733877539322748e-07
2633,1.7319838718776737e-07
7705,1.7311439393097316e-07
4054,1.730637961827597e-07
1745,1.723779021745031e-07
6902,1.7147085884516855e-07
2313,1.7096063231747394e-07
7464,1.6909831401790143e-07
6956,1.690835205181429e-07
7553,1.6891882381742107e-07
1232,1.6885741871419668e-07
6566,1.6836347072057833e-07
6898,1.6763979004963403e-07
7702,1.6692792570438542e-07
2013,1.6611222974916018e-07
3985,1.6541726211016794e-07
7808,1.6497144628146998e-07
5019,1.6462969654185144e-07
7706,1.6372817412957374e-07
4758,1.6343383890671248e-07
3699,1.6315419770762674e-07
736,1.6304471017747346e-07
4658,1.627383738878052e-07
437,1.6212163700402016e-07
3455,1.6202351815763905e-07
4763,1.6116143086719603e-07
5136,1.5998714530951474e-07
4974,1.59021979584395e-07
6482,1.5886170956491696e-07
6385,1.5884742765592819e-07
5083,1.5810394415893825e-07
7635,1.5750659088098473e-07
1067,1.574590839936718e-07
1390,1.567818586067915e-07
6121,1.5536348030309455e-07
1662,1.5525634466939664e-07
908,1.551420396594949e-07
7787,1.5486322979541e-07
6455,1.5447330525830694e-07
2171,1.5434144273740458e-07
5779,1.5430036626185029e-07
7031,1.5407547948598221e-07
7723,1.5261265673416347e-07
7761,1.5249380425075287e-07
3232,1.511009344312697e-07
167,1.5019881516309397e-07
592,1.4949306859080025e-07
6896,1.4934023084833825e-07
4765,1.4885699783917516e-07
2909,1.4871510245484387e-07
6732,1.4838721540400002e-07
4721,1.4823356764281925e-07
16,1.480854976421142e-07
4045,1.479041884522303e-07
6190,1.4769288725346996e-07
3482,1.471030657285155e-07
2344,1.4669728898297762e-07
6657,1.4631307720947007e-07
4476,1.4604705711462884e-07
1228,1.4575009288364527e-07
5902,1.4552033178460988e-07
875,1.4490686339740932e-07
2270,1.4466947106939188e-07
1350,1.4441857132396763e-07
671,1.4395695302482636e-07
6044,1.4388272973064886e-07
4905,1.4320909258458414e-07
598,1.4318849395067446e-07
1893,1.4240085732808438e-07
1550,1.4178245777429765e-07
5502,1.4142917592607773e-07
6590,1.4064156061976973e-07
1158,1.39349538130773e-07
6971,1.3886822358699646e-07
7798,1.386886836485246e-07
6195,1.382924139647912e-07
3056,1.3823294153780807e-07
2350,1.3760414674379717e-07
1452,1.3760071482238345e-07
6076,1.3714085156379952e-07
3016,1.370702520375744e-07
3867,1.3667836640252062e-07
4421,1.3637183826631372e-07
1943,1.3632283213382834e-07
1795,1.3608236315576505e-07
2309,1.3528301678888965e-07
7352,1.3481156457828547e-07
6188,1.3433633228032704e-07
2784,1.3423044009641671e-07
804,1.3416394040177693e-07
4928,1.3394222264651034e-07
4936,1.3394131670452225e-07
7936,1.3384367036906042e-07
7100,1.3356229544569942e-07
7942,1.3331479919997946e-07
576,1.3299918677489586e-07
154,1.324299958582742e-07
4239,1.3207328208864055e-07
7875,1.3201824700104225e-07
4176,1.319043505532136e-07
1761,1.3035592871801782e-07
769,1.3011758426273445e-07
6734,1.2907562663144745e-07
3722,1.2899421975021141e-07
830,1.2860392573088575e-07
5749,1.2845063324107286e-07
5714,1.281334398584022e-07
4483,1.2806899363226876e-07
6749,1.2798648896250597e-07
3190,1.2686209771572976e-07
2348,1.267487519385213e-07
4365,1.266150384537923e-07
5708,1.2655496917091114e-07
7430,1.2645295299762438e-07
1838,1.2632796142497682e-07
5585,1.2617127609360068e-07
5230,1.2482939482083566e-07
2948,1.2336114707522938e-07
4847,1.231369815002381e-07
6226,1.2262870541235316e-07
6496,1.2216104749995793e-07
451,1.2214145783673303e-07
2417,1.2203029697843704e-07
34,1.217705616340936e-07
2073,1.2125149595476614e-07
1386,1.2116146663743166e-07
