Train_ID,Score
14264,0.0002746735647178866
6392,0.00026764037284010556
5655,0.00022580532481697446
9550,0.00021776507969661907
13816,0.00019686670566443354
12821,0.00017983419456868432
6244,0.00016400012168560352
1956,0.00016085596701032046
13764,0.00013878797858524194
4031,0.00013080559995160002
3111,0.0001278840887835031
15884,0.00012622928625205532
11449,0.0001208001913823864
5813,0.0001135847267050849
15114,0.00011319452733005164
15675,0.00011294378077764122
3723,0.00010930144406984255
7850,0.00010783538672853865
12943,0.00010351170942612953
9519,9.837006905399903e-05
9742,9.725842505758919e-05
2895,9.653777652829376e-05
7064,9.303834707452552e-05
2876,9.25848111137384e-05
2089,8.98246943279446e-05
15537,8.894119048363791e-05
12418,8.592829561848703e-05
4223,8.436585977733557e-05
5457,8.42420085973572e-05
15690,8.415174704623496e-05
11438,8.241027978783677e-05
14327,8.171000087031643e-05
303,8.02542995472777e-05
1186,7.929187495392398e-05
14410,7.868134235877733e-05
7534,7.853495441167979e-05
8018,7.852453990153663e-05
7673,7.607217469285388e-05
1931,7.56311200689197e-05
14674,7.540674084793864e-05
12494,7.47226730481998e-05
8582,7.317123026950867e-05
10599,7.167646731431887e-05
3800,6.625073856980634e-05
11990,6.621529615813415e-05
6327,6.591685742307618e-05
7527,6.44853117250932e-05
5797,6.356569571153159e-05
4925,6.316899225566885e-05
365,6.17764609103233e-05
15333,6.138061647220638e-05
2160,6.135068150570078e-05
11832,6.122590704649156e-05
11389,6.077013358662953e-05
12456,6.059329680851988e-05
16192,6.000730849109459e-05
4386,5.982289457051593e-05
9992,5.9450076747680214e-05
756,5.9094138123327866e-05
6742,5.8813762166209926e-05
9573,5.855599133042233e-05
13545,5.7880289602962876e-05
12733,5.735481425972466e-05
9583,5.690978753136733e-05
12136,5.6637709775486655e-05
12296,5.663699607794115e-05
3524,5.6452570674991875e-05
11924,5.618625792180865e-05
1771,5.591373266611299e-05
8245,5.584996650043195e-05
10585,5.3679476479828736e-05
8298,5.3452145891697e-05
15195,5.331501574801223e-05
15627,5.304863853439201e-05
16237,5.277017436355891e-05
14505,5.210995271909269e-05
14119,5.1457468970284026e-05
3279,5.143921302419585e-05
9863,5.095251688658209e-05
6034,5.085331247300928e-05
2789,5.081380732008256e-05
597,5.0500128651265186e-05
14575,5.004172049893896e-05
16133,4.99566423854958e-05
11369,4.936127061228035e-05
11733,4.818164174480444e-05
12658,4.7995102590903116e-05
11524,4.7622226816201874e-05
16199,4.752284971232257e-05
1296,4.719263657193551e-05
10121,4.6930885332585603e-05
6512,4.689626729259544e-05
15370,4.6762805368416593e-05
7383,4.664477839355641e-05
