feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,label,id
4.226478832532574,-2.9277749548168974,2.8103431642429135,5.008606734991618,2.562246646380998,-0.9734657923886465,1.5484727908260254,2.36901254562937,-1.705318117685097,4.52464781370736,1.83843187890242,0.49273148114595156,0.7319553477551818,-2.59942475115729,0.47161424945662006,-0.8023140096719054,-1.44491685977478,-0.7899873928571575,-0.05371312233448779,-0.08013714092539125,-0.12040724796457145,2.1976116182559355,0.7076553879267304,-0.17191589533354346,-0.07746261939015839,1.1528085099026097,-0.9418869468506844,1.8399644027606372,-1.906809660661621,-1.0325052715998606,0.4853905262570787,0.8593853745195814,-0.40907350245757823,0.7410514651287426,1.7117488560457017,-1.5558388454490895,-0.8911592943424727,-0.6132318100568781,-0.716017596904101,0.14518059708378728,-0.6636696714137527,-0.6348959027040242,0.9388768167873456,-1.8210756695832648,-0.8031382988801687,0.2720261573379784,0.29937496431270144,-1.4512950515864238,-1.103462345570889,-0.7338078090913998,0.605848968873441,-1.006218758670908,0,16001
4.675588344129098,-1.7186417124658733,-1.6827314834395248,-1.649838222449787,3.1837242462303577,1.494639483351503,3.4280954728340722,-0.8194652004772602,1.5648823094511508,-5.248633735604692,1.233219924093923,-0.8521222032501248,-0.17471696472987655,-1.008240725776498,0.11989881428222911,1.7187548666035228,1.896432382363389,-0.012194228942247615,-1.0263409643464885,0.4726919447980404,0.1620947484734078,-1.036000863519666,-0.6593430504005977,-0.015910393502583036,1.718147017819756,1.6152476304748058,-0.4567950327374245,-0.7179255078533061,-1.7887249509915655,0.44197874184237634,0.32091798237650576,-0.9305313804720183,-0.03987512455522036,0.5016146772705985,-0.5664752797579193,0.27289341666749944,-0.4055263269200725,-0.9168930963721532,-0.2579858087151399,-1.1506665435483856,1.2959800358577531,0.14241447520248127,0.5062656837312871,1.1676442600417636,-0.11305770803636213,0.6147528056817413,0.3252473732266367,-0.19959739552439232,-0.0037636933104238423,-1.7798696497397137,0.16550098209460742,0.9290459498776192,1,16002
-1.8955527842257023,-0.40341698995360353,4.599712914364595,4.3299356285383706,2.0178227434455516,-1.671408031966425,2.243060265409325,0.07533791564769032,-1.5627315399828587,0.5856981493582567,0.9677744306879902,0.1464321566962064,-1.5240061415958963,0.29271555757397066,0.4223230596552395,-0.7475530402242098,0.21666821458837987,1.7981157185619197,1.434144976408197,-0.48603112136855925,-1.0050310712646255,1.2228980993766958,-0.8934364647276558,-0.31820845850116136,-0.20236607312949567,0.035356341240516974,-0.17837850966909294,1.7454846501240318,0.8947473983632874,-0.34249477865448874,-0.029219207145485617,0.016283159493079964,-1.1938482968664728,-0.9076826443334025,-0.5133049720347572,-1.6504386252845396,-0.5386661388524706,-0.5094525665118249,1.0311346995425439,1.1911690929847736,0.689124490641326,-0.614539604644616,-1.5352985141518907,-0.3014607281898708,-0.49689624824834133,1.1066800842319406,-1.1174485950410176,-0.6962732302906963,-0.6827833464208746,1.1349227548557412,-0.9073699424361812,0.2964816223017347,1,16003
1.0485805008909346,-1.9320121564271089,-0.5211245220678321,-2.996461838481684,2.068057277031708,5.273276457727949,-0.0941598233875447,-0.9096019503655152,-1.4068510351871413,-3.9612181483616737,0.11020740408702215,2.4246324018644385,-0.6312811973803667,1.7764701291333076,-1.2332405603894356,1.506814578010756,-0.22613054757337092,1.8721516605173338,0.38931252993648463,2.3835926994642134,1.0366224968206905,0.7077135532840378,0.5933641733238465,0.8939534398881376,1.3482429349755347,-1.2137855576797683,0.154986106677583,-0.4126101197348731,1.5970213700469873,-0.021260089510811632,1.0147877097531357,0.4349865557392498,0.7899454973608266,-0.6767986248935586,0.97980971924929,1.330800245056912,0.03460981857709475,-1.092794286450575,0.1659794089605032,0.041783846255944536,-1.7220261067101654,1.2337306940225894,1.228045713148476,-0.7840490238172194,0.6714770888242262,1.2863254889162459,-0.2708245891050552,0.17914499886676663,-1.6209461844256952,-0.05712010310695369,0.6639483728816725,1.5359198093163096,1,16004
1.1467822990725711,2.6219972258428976,-0.7788326567475372,-1.3349284101093095,0.24159962581831462,1.2157627436606235,3.0477497708196952,2.959356517716585,-2.3714444660767717,-1.452406093936875,-0.10834020673149874,-1.520368366079047,0.5173114405027,0.1612250472397116,-1.2445055928736304,-0.18951665335562637,-0.7047463701703014,0.580843917157885,-0.34348774367247104,-0.43265649906390846,0.04723360798485426,0.4367369065987896,-0.11498123334431665,-0.12223089280901998,-0.2615829161009669,-0.15748597572477918,-0.01756028328251732,0.21849604096889982,0.6611792144350861,0.13563747605605997,-0.2346830915111553,0.19593703168680054,0.647552528058842,0.20877838459341289,0.6310884451513228,0.9794375856073194,0.18454210152327083,-0.6618314894510338,-0.18920072155042325,2.0133875028906374,-0.43111618054191897,-1.1023198407922747,1.7078237718331006,0.32106685093009285,0.9399709133143108,0.9091898134798324,-0.21276312143581977,-1.5787441723163784,-0.0625552583994291,1.7515304188569019,1.3272052601908948,1.7360192485438737,0,16005
-2.8804161458000896,-3.1070969284124503,2.3435393359643406,0.48790491185750806,0.6030860020244198,-1.7341861826420302,4.792252130839653,-3.1580277356961797,-2.342844873625843,0.2817115999721238,-1.3234767702512618,0.8194835763159224,0.4138611928557253,0.4549821607332687,-2.438882294004839,0.13904265297713947,1.1240968670741176,2.4480588547002773,0.6529968338093376,1.429794943484165,0.8444423419383822,-0.10437537553707385,1.5297827578963579,-0.26084520252715626,1.1660493583232037,0.03618252052305391,-0.07016097472539011,-0.3170655455881439,1.2443508109746662,-0.5573359622147197,0.09359354924327734,-0.03213487193165004,-0.5789640202882551,-0.6575691321734132,0.5820885555199671,-0.7512845763476548,0.2843254278377295,-0.657666098187377,-0.2541445589530581,-0.6658348604930451,0.5693003785256058,-0.10609825134084276,-0.08942311161156925,-0.38589887180736787,0.5380068255850127,-1.5312064329738597,-0.1100271236046599,-0.730898538961837,1.3439396031774111,-0.40310867520284,0.7816161930540716,-1.1938660394853244,1,16006
2.9440565389083906,-0.19852135603316623,-1.379926442781585,-1.1486203914103477,-1.028476628374745,-0.763251083019016,-1.4296949470944225,0.32339336377621386,1.4607153025710495,2.4707804451249973,-0.05572561530896458,1.2371941511040625,1.1346967779365689,-0.9546995804475272,0.1736914022265875,-0.1990871632678409,0.4040925041563988,0.6598324440151856,1.720953286695414,-0.1494118532737162,-0.4869286674854384,-0.6398118733566844,1.0040928027632858,-0.37616140842891577,1.5938300576245017,-0.9766355180255465,-1.1533605411923535,1.572153100783406,0.14467752327100894,-0.30625557001504006,0.33090735358866885,-0.3311735919571705,0.18982084038923405,0.5661427859169118,-0.8995919162135853,-0.13760098613630906,0.8649084592921028,0.8524154824330603,0.09042902400649704,1.5673521407840747,1.4034790778456476,1.0365726089785108,-0.09580133203462417,-1.6814336937383603,-0.14145255559798522,1.1012755947826647,-1.1565533964666703,-1.2650642098446938,-0.17416355304264353,-0.8588445549606453,0.7384188356163952,-1.028496755572647,0,16007
-2.6018309302828087,-0.24712537246862987,2.534491389519895,-1.3883269036065862,-4.59904478811989,1.1470611135781648,0.1520121288285481,-2.904361369206182,4.917958809159087,0.6652429967305695,0.4715552873478983,1.0995170073941227,1.7435867379116554,1.157371465892086,-0.7471259690079275,-1.0525205072358643,-0.8139830430141719,0.8125248269106147,-0.008590946123296436,0.38295125907377153,0.3500381482130898,0.32006329695989294,-0.6901759274800934,0.5740664922870693,-0.3203537423016851,-0.6064998973588759,0.1949814064902065,-0.2693527320273272,-1.2400518269502567,0.8763723781921563,-1.4804303146684084,-0.6899001674363345,1.318038465774374,0.17187841255972477,0.6756275172971133,-0.7614849023113692,0.48885052859850153,-0.025496150181554534,0.5371911205717058,-0.053449784021315824,-0.1306245976830613,-0.755047031735651,-1.437536098892581,1.679827895582319,-0.6508479033489077,-0.397948640761306,-2.2739111195953003,-0.39485326287057415,-0.6929158251682644,0.24814906254519356,0.9931747180231641,0.4954027490683544,1,16008
-2.5924329191587736,-5.504255372544005,-1.324768140182675,-1.2279330643009563,1.0848446439053312,-4.310491302708494,4.044467804249781,2.0752370568582523,2.4906665994556043,2.737319861301069,0.05204053297893702,-0.20645408912615193,0.8547397111153944,2.389299357738003,0.36719612190736095,0.6393551349918446,1.2866085246150272,-1.0306288605823637,0.2521882353859723,-1.9430458694038488,-0.9764416964884232,-2.125182852913805,0.20327905320396797,-0.4031753601250151,0.45086818933214773,1.3471378797288778,-1.6182646337210338,-1.9910717952140775,0.7217907032838549,0.6754314734406219,-2.1188857790478557,0.7286301879379463,-0.5380259843254587,-0.001485589538223073,-1.1350907871321396,1.4374141941143868,1.859529048729426,0.42327482074032713,-0.09722839327455841,-1.3810319412713383,-0.9131131785915177,-0.021866421584297583,-0.1978828265996309,0.4844007424702448,0.2587124395030363,1.458393531321001,-1.3997055879754048,1.6098372337726328,0.14676158179700977,0.7783670414517168,1.147343754702902,0.3285053713284323,0,16009
3.4052875003521463,1.2236212719651642,-1.643009374277785,1.110009130691644,1.714698314283698,-1.2393574388175115,2.4255989142954886,-0.36145825847954605,-1.809109645459095,-0.5861127980280689,0.9519020588555903,0.3431494384921558,1.3748316793186932,0.8315625044284484,0.8349070335576624,-0.4805385895845156,-0.6068791864662739,-1.0252315540535957,0.680091909283172,0.8441603951121273,0.4802048137189424,1.166588520926966,-2.1711053971840073,0.4683756642825475,-0.6656438465339737,-0.9637681696811048,0.27872187639374385,-0.1588602138891036,-0.7027183160206926,-0.5030758916186067,0.4057563762941644,0.6692489047777008,-0.20886548276952133,1.1558913053482334,0.09757513831318591,0.8390960902641177,-0.8448179561213929,0.4974660903869898,-0.0802321622007111,0.23677581188090152,-2.1819858112551915,0.6183280836426029,0.7248208536352619,1.3451066151145457,-0.8394680821116489,-1.473788470466083,1.9736091639254727,-0.4242607521929641,-1.3227713075468104,-0.1381804265525821,0.8838237156144412,-0.260934088688602,0,16010
