Train_ID,Clean_Label,Noisy_Label,is_noisy,Training_Loss
1,0,0,0,1.1955745
2,0,0,0,0.33445147
3,0,0,0,0.21105246
4,0,0,0,0.2681026
5,0,0,0,0.2130108
6,1,1,0,0.63811105
7,1,1,0,0.112212285
8,1,1,0,0.45196003
9,1,1,0,0.24495742
10,0,1,1,0.53449965
11,1,1,0,0.24231252
12,0,1,1,0.2332653
13,0,0,0,0.44179332
14,1,0,1,0.3822787
15,0,0,0,0.37119228
16,0,0,0,0.37653098
17,1,1,0,0.10839437
18,0,0,0,0.70426863
19,0,0,0,0.22196066
20,1,1,0,0.90945816
21,1,1,0,0.67817855
22,1,1,0,0.30290714
23,0,0,0,0.7295276
24,0,0,0,0.91501784
25,0,0,0,0.6476557
26,0,0,0,0.40100256
27,1,1,0,0.71961266
28,1,1,0,0.4880563
29,0,0,0,0.3157759
30,0,0,0,0.3038629
31,0,0,0,0.117438376
32,1,0,1,0.30311826
33,0,0,0,1.1386365
34,0,0,0,0.33062497
35,1,0,1,1.4326313
36,0,1,1,1.3323195
37,0,0,0,0.843611
38,0,1,1,1.1217884
39,1,1,0,0.32110894
40,0,1,1,0.93818617
41,1,1,0,0.1878659
42,1,1,0,0.825011
43,1,1,0,0.17235096
44,1,1,0,0.6706557
45,1,0,1,0.7318664
46,0,0,0,0.24987105
47,0,0,0,0.68894684
48,0,1,1,0.8413954
49,1,1,0,0.22971834
50,1,0,1,1.0175129
51,0,0,0,0.6764801
52,1,1,0,0.07599889
53,1,1,0,1.0392962
54,0,0,0,0.56081617
55,0,0,0,0.855696
56,0,1,1,1.4257573
57,0,0,0,0.95347154
58,0,0,0,0.48006988
59,1,1,0,0.35837242
60,0,0,0,0.23471467
61,1,1,0,0.030025205
62,0,0,0,0.27803826
63,1,0,1,0.8037755
64,1,1,0,1.6539804
65,0,1,1,1.0755748
66,1,1,0,0.33548757
67,0,1,1,1.6554408
68,1,1,0,0.48241857
69,0,0,0,0.31689095
70,1,1,0,0.46322626
71,1,1,0,0.5225664
72,1,1,0,0.27681705
73,1,1,0,0.67120934
74,1,0,1,0.71697354
75,1,1,0,0.8593466
76,0,0,0,0.5662433
77,0,0,0,0.2177155
78,1,1,0,0.114755735
79,0,0,0,0.66853744
80,1,1,0,0.9527563
81,1,0,1,1.0572522
82,0,0,0,0.6529484
83,1,1,0,0.2922881
84,0,0,0,0.55030906
85,0,0,0,0.47081953
86,1,1,0,0.16253407
87,0,0,0,0.4175789
88,0,1,1,1.4679506
89,1,0,1,1.1237452
90,1,1,0,0.43890163
91,1,1,0,0.79817784
92,0,0,0,0.7426412
93,0,0,0,0.64709055
94,1,1,0,0.8907674
95,0,1,1,0.82528746
96,0,0,0,0.28618753
97,1,1,0,0.4658306
98,0,0,0,0.3709561
99,1,1,0,0.21449457
100,0,0,0,0.6710029
101,1,1,0,0.43138048
102,1,1,0,1.0226643
103,0,0,0,0.64649934
104,0,0,0,0.3939866
105,0,1,1,1.09094
106,1,0,1,0.89721817
107,1,1,0,1.1311486
108,1,1,0,0.4116147
109,1,1,0,0.35325763
110,1,0,1,1.3261766
111,0,0,0,0.4488485
112,1,1,0,0.40829083
113,0,0,0,0.2459515
114,1,1,0,0.8587832
115,0,1,1,1.3009844
116,0,0,0,0.31587765
117,0,0,0,0.33746004
118,0,0,0,0.33935
119,0,0,0,0.29242414
120,0,0,0,0.9076985
121,1,1,0,1.1409736
122,0,0,0,0.4382678
123,1,0,1,1.7412592
124,0,0,0,0.33483678
125,0,0,0,0.41121617
126,1,1,0,0.34453815
127,1,1,0,0.46252894
128,1,1,0,0.3011801
129,1,1,0,0.25770167
130,0,1,1,1.5540091
131,0,0,0,0.8712292
132,0,0,0,0.30901042
133,0,0,0,1.3470253
134,1,1,0,0.79907286
135,1,1,0,0.4826936
136,1,1,0,0.4296731
137,0,0,0,0.3619649
138,0,1,1,0.5922605
139,0,0,0,0.28344786
140,0,0,0,0.52233475
141,1,1,0,0.75319386
142,0,0,0,0.41919857
143,1,1,0,1.1642882
144,0,0,0,0.4442694
145,1,0,1,0.9492701
146,0,0,0,0.21528845
147,1,0,1,1.4635978
148,0,0,0,0.28500295
149,1,1,0,1.6148379
150,1,0,1,0.9988069
151,1,1,0,0.22289719
152,0,0,0,0.33919236
153,1,0,1,0.9366857
154,0,0,0,0.56371665
155,1,1,0,0.49864373
156,0,0,0,0.42192677
157,1,1,0,0.4153486
158,0,0,0,0.3631191
159,1,1,0,0.8232453
160,0,0,0,0.7377677
161,1,1,0,0.112734914
162,0,0,0,0.8844019
163,1,1,0,0.41622248
164,1,0,1,0.8477487
165,0,0,0,0.25984457
166,1,1,0,0.5005544
167,0,1,1,0.88584435
168,1,1,0,0.43733656
169,0,0,0,0.3152533
170,1,1,0,0.30538407
171,1,0,1,0.9041158
172,0,1,1,1.4082686
173,1,1,0,0.49656236
174,0,1,1,0.898878
175,1,1,0,0.54428446
176,0,0,0,0.22983971
177,1,1,0,1.0717257
178,1,1,0,0.36582124
179,1,1,0,0.89283794
180,1,1,0,1.2305574
181,0,0,0,0.7673931
182,0,0,0,0.19177486
183,0,0,0,0.7187892
184,0,0,0,0.19955923
185,1,1,0,0.2009106
186,0,0,0,0.27835545
187,1,1,0,0.34528288
188,1,1,0,0.21397962
189,1,0,1,1.23212
190,1,1,0,0.33381528
191,0,0,0,0.3995885
192,0,0,0,0.36696655
193,1,1,0,0.45616204
194,0,0,0,1.0754168
195,0,0,0,0.39624393
196,0,1,1,0.8324217
197,0,0,0,0.85560787
198,1,1,0,0.2640186
199,1,1,0,0.4582915
200,1,1,0,0.3192336
201,0,0,0,0.29658726
202,1,0,1,0.86637425
203,1,1,0,0.2528077
204,0,0,0,0.2746028
205,0,0,0,0.6610293
206,0,0,0,0.32203296
207,1,1,0,0.41618428
208,0,0,0,0.17055844
209,1,1,0,0.33146134
210,1,0,1,0.61787355
211,0,0,0,0.54581755
212,0,0,0,0.54802036
213,0,0,0,0.15973467
214,1,1,0,0.70714873
215,0,0,0,0.31962192
216,0,0,0,0.22877598
217,0,1,1,1.105827
218,0,0,0,0.46193835
219,0,0,0,0.32560182
220,0,0,0,0.36742878
221,0,0,0,0.24091016
222,0,0,0,0.51138747
223,0,0,0,1.0392877
224,1,1,0,0.77983385
225,0,0,0,0.93282795
226,1,1,0,0.4823597
227,1,1,0,0.29759303
228,0,1,1,0.31576234
229,1,1,0,0.41643664
230,1,1,0,0.25793386
231,0,1,1,0.9560497
232,0,0,0,0.46588075
233,0,1,1,1.4864314
234,0,0,0,0.5155697
235,1,1,0,0.8645716
236,1,1,0,0.31345823
237,0,0,0,0.51184684
238,1,1,0,0.31917852
239,0,1,1,1.0168822
240,1,1,0,0.81201553
241,1,1,0,0.9587467
242,1,1,0,0.53326815
243,1,0,1,1.4107513
244,1,1,0,0.60755265
245,1,1,0,1.2412236
246,0,0,0,0.3343999
247,1,1,0,0.30542254
248,0,0,0,0.44800794
249,0,1,1,0.30057287
250,0,0,0,0.5058103
251,0,0,0,0.49531615
252,1,0,1,0.59396935
253,0,0,0,0.3801685
254,1,1,0,0.40321937
255,0,0,0,0.42210048
256,0,0,0,0.7062821
257,1,1,0,0.1417708
258,0,0,0,0.2354781
259,1,1,0,0.41347188
260,1,1,0,0.29210225
261,1,1,0,0.83672845
262,0,1,1,1.2852862
263,1,1,0,0.28893632
264,0,0,0,0.40013352
265,1,1,0,0.33804312
266,0,1,1,0.95799625
267,1,1,0,0.53854316
268,1,1,0,0.46235734
269,0,0,0,0.4068565
270,0,0,0,1.2767249
271,1,1,0,0.27489716
272,1,1,0,0.39936137
273,0,0,0,0.30164617
274,1,1,0,0.5096639
275,0,0,0,0.88484603
276,0,0,0,0.5321299
277,1,0,1,1.0670184
278,1,1,0,0.7116344
279,0,0,0,0.34504303
280,0,0,0,0.33680603
281,1,1,0,0.45541143
282,1,0,1,0.45307782
283,0,1,1,0.5654645
284,0,1,1,1.4343033
285,1,1,0,0.6452674
286,0,0,0,1.0354874
287,0,0,0,0.21279673
288,0,0,0,0.6670659
289,1,1,0,0.3584865
290,1,1,0,0.67499703
291,1,1,0,0.60293186
292,1,0,1,1.0103127
293,1,1,0,0.30563465
294,1,1,0,0.31560904
295,0,0,0,0.1104548
296,0,0,0,0.76438993
297,1,1,0,0.61577296
298,1,1,0,0.7192718
299,0,0,0,0.2498026
300,1,1,0,0.45428362
301,1,1,0,0.5106417
302,0,0,0,0.24247454
303,1,0,1,2.1794887
304,1,0,1,0.77092946
305,0,1,1,0.41517374
306,1,1,0,0.17877118
307,0,0,0,0.45319816
308,1,1,0,0.24743432
309,0,0,0,0.2491481
310,1,0,1,0.47877914
311,0,0,0,0.19655211
312,1,0,1,1.254607
313,1,0,1,0.18820806
314,0,0,0,0.7162254
315,1,1,0,0.19969466
316,1,1,0,0.2617684
317,0,0,0,0.3046515
318,0,0,0,0.21302399
319,1,0,1,0.4728629
320,1,1,0,0.6226677
321,0,0,0,0.6318995
322,0,0,0,0.2514278
323,1,0,1,1.3344319
324,1,1,0,0.44099817
325,1,1,0,0.41845322
326,1,1,0,0.22997981
327,0,0,0,0.40623975
328,0,0,0,0.2928635
329,0,0,0,0.6642572
330,1,1,0,0.3268137
331,1,1,0,0.6410721
332,1,1,0,0.32605708
333,1,1,0,0.21175347
334,0,0,0,0.2712274
335,1,1,0,0.6346192
336,0,1,1,0.60873693
337,1,1,0,0.3091983
338,0,0,0,0.4629828
339,1,1,0,0.66921455
340,0,0,0,0.17055924
341,0,0,0,0.27064678
342,1,1,0,0.22232458
343,0,0,0,0.45402366
344,0,1,1,1.4945301
345,0,0,0,0.31700733
346,1,1,0,0.6393571
347,1,1,0,0.29320565
348,1,1,0,0.15002227
349,1,1,0,0.5749664
350,0,0,0,0.4285932
351,0,0,0,0.6448039
352,0,0,0,0.6968649
353,0,0,0,0.46904227
354,0,0,0,0.35425413
355,1,1,0,0.2068648
356,0,1,1,1.0713359
357,1,1,0,0.49964738
358,0,0,0,1.2272776
359,0,0,0,0.41330928
360,1,1,0,0.1775575
361,0,0,0,0.60757357
362,1,1,0,0.30768743
363,0,1,1,0.8067379
364,1,1,0,0.58280444
365,0,0,0,0.63345253
366,0,0,0,0.6371978
367,1,1,0,0.41508213
368,1,1,0,0.32694283
369,1,1,0,0.48286617
370,0,0,0,1.2150207
371,1,0,1,0.9778498
372,1,1,0,0.44388118
373,0,0,0,0.37092772
374,1,0,1,0.965543
375,1,0,1,0.5726556
376,0,1,1,1.0715315
377,0,1,1,0.8474027
378,1,1,0,1.2526459
379,1,1,0,0.3770134
380,1,1,0,0.8675703
381,1,1,0,0.20093223
382,0,1,1,0.12603012
383,0,0,0,0.7454212
384,1,1,0,0.3878774
385,1,0,1,2.0810313
386,1,1,0,0.121033795
387,1,0,1,2.1325593
388,0,0,0,0.32284504
389,0,0,0,0.41438735
390,1,1,0,0.7863314
391,0,0,0,0.9563714
392,1,1,0,0.50421226
393,0,0,0,0.60777843
394,0,0,0,1.2788315
395,0,0,0,0.591914
396,0,0,0,0.6763237
397,0,0,0,0.32667255
398,0,1,1,0.885946
399,0,0,0,0.08617138
400,1,1,0,0.6546848
401,0,1,1,1.4511663
402,0,0,0,0.42840788
403,1,0,1,1.4608395
404,0,0,0,0.41775364
405,1,1,0,0.8108354
406,1,1,0,0.33795866
407,0,0,0,0.4479736
408,0,0,0,0.7016123
409,1,1,0,0.6903139
410,0,0,0,0.5169582
411,1,0,1,0.42032275
412,0,0,0,0.6349971
413,1,0,1,0.59783
414,0,0,0,0.6233978
415,0,0,0,0.31467256
