feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,label,id,cluster_id
1.4161139351233012,0.10004753957137957,0.0725497579303715,-0.07274104302090839,-0.09948865110242477,-2.8969906508214945e-05,0.029866642810187985,0.07474820055066007,-0.011049194563736426,-0.10129587550104857,1,1008,1_dense
-1.5155898177936669,-0.0548287296490601,0.01600182258527877,0.050178273616754504,0.11173988159024609,0.14484992298929264,-0.03597686457890858,-0.13260476860820383,-0.041346516112327605,0.026028050658288615,0,134,0_dense
1.7175221524606343,-0.036537939616359566,-0.22048741490550944,0.051248258271942064,0.009315556883084757,-0.06365093634342205,0.03470624329255398,-0.1746936118778165,0.15231135014414676,0.008514133584259646,1,8459,1_dense
-0.7545053846852413,0.5490828845699625,0.7274628926376895,1.1458300296467143,-0.16812940839733462,-0.919941602038836,-0.7358848706959175,1.3355564702421658,-0.4742784818890774,1.0616944000542254,0,5944,0_sparse
-1.2875228596983037,0.13313390619884033,0.19203675021442612,-0.12228950195555639,0.007125374991089249,-0.12935076252040958,-0.0695694877197064,-0.09181269834165749,0.12395840064415616,-0.03962296781017599,0,4992,0_dense
2.303092429069593,1.1927983644956015,-0.00911845756375383,-0.34110259502109486,1.1190512049584667,1.450951158750764,1.3154442745325676,0.9207070117620815,0.2653608227817504,0.3892498450989435,1,422,1_sparse
1.8253002967567595,1.8867194518446098,-0.6719281796738131,0.9826772117293492,-0.18150490487474835,2.1277602780570315,0.04875608756822286,-1.5741586859669814,-0.050939710282101515,0.18088132123576228,1,7220,1_sparse
-1.5662238078665625,-0.08033128584071166,-0.052490196286899854,0.057160871080711564,0.12285176064149128,-0.12396068113805224,-0.1498281809324653,0.23399963219324482,-0.017732278789003863,0.025289279569030956,0,8450,0_dense
-1.2494551094643107,-0.04516410891769469,0.189514861210897,-0.02631612720598266,-0.1372409737561307,-0.030563244240679563,0.1048203967675276,-0.08381764823315314,-0.060033865900648714,0.059353943229319084,0,2347,0_dense
2.270194084305347,-1.0312442811801774,-0.786732811952138,0.14955855169671411,0.6210152860700818,1.5412673600790323,0.2300309825404364,-1.0194077888234272,-0.3945738982679741,-0.8699240140952456,1,1670,1_sparse
-1.4445745523973479,0.08090542890877786,-0.032883082658724,0.10347991305262363,-0.10844706235787836,-0.00053305733261247,0.08359699242722769,0.09950175796158894,0.04607888482614011,-0.03933924379557356,0,1116,0_dense
-0.23393473435777312,2.0177828344783357,0.5455877719090181,-1.9853182423847497,0.007498519206855066,0.11743834469748345,1.3690639465985364,0.7721470839367438,-1.36423506115887,-0.7572191121386952,0,796,0_sparse
2.73671120403117,0.4275573446508809,-0.8866789750376887,-0.46280376494748404,-1.5605762240954644,-0.5309571439764975,0.26712287074549107,-0.9445646279543456,0.39761912667870725,-0.615470223515194,1,6743,1_sparse
-1.2864678876024043,-0.0336544921209111,-0.030821592816082995,-0.034674989100824276,-0.06448958586443378,-0.07294370488476493,-0.052370428288952525,-0.13657959280509446,-0.07853179202632384,0.1948963111447619,0,5689,0_dense
1.5275023337924751,-0.028182764000124205,-0.03463558154211047,0.025688225905418346,0.11243504270154472,0.11309656038745029,0.07758941150492493,-0.05956253855490071,-0.14889215086655638,-0.10298476373204979,1,1645,1_dense
0.9433153186229297,0.47561797034251535,-0.23226721393843222,1.4285058835993159,1.2883163123047796,-0.36282620098720325,-0.19498100905422397,0.057608183806202785,-1.1694658429807478,0.90550633554452,1,7393,1_sparse
0.08216050470898195,-1.0467932723518587,-0.04258878749720655,0.19679256624930896,-1.8536452759679927,0.5352566690468716,0.5133657836893064,-1.0711706635900498,0.3035059248802514,-0.48586217428838235,1,4075,1_sparse
-1.5005411334652707,0.1167390678701151,0.0004210520875785671,0.054037413093103795,-0.08466048423882575,-0.06186299507467191,0.035397688506367535,0.1892653708337114,0.1429774859514874,0.0582828069456139,0,5945,0_dense
1.4743899455457583,0.08751072394451169,0.1221773587174278,-0.05208504484511256,0.08523664756630149,-0.017339352141784718,-0.1272917110253823,-0.012156032511541435,-0.05562237989656384,0.0027739896287769642,1,485,1_dense
2.4303920009727205,1.1620812723933613,-0.5688701500189048,-0.2539365534667629,0.2766271447275472,0.35404990778504497,1.3718806762399651,0.14197000861584544,0.2703772874138259,-0.472065008052572,1,2894,1_sparse
0.49990774680112926,2.454753576930692,-0.3642752937622296,0.08402764268939589,-0.17643582898224075,0.011141415446799259,0.9724977918006987,0.3900698292745437,-0.14704205228262582,-0.9232063235265128,1,951,1_sparse
1.5263747728495618,0.26032170142265076,-0.395145541517793,-0.20430090503826184,-1.2716326547194026,-2.596878630257014,0.28968091185054645,-0.8733046438122272,0.3940726565612827,0.93510554388491,1,378,1_sparse
1.402427031816265,0.10184753329909653,-0.026932061237980122,-0.01045406469205688,0.09670876205375678,-0.021090764054465798,-0.10117396312420264,-0.10686984787363206,0.24536188018515964,-0.04530368995263228,1,5802,1_dense
1.5447474800616063,-0.013448693039593097,-0.10449878477785507,-0.09918717347053164,0.12991207098007365,-0.03994871260634734,-0.03411681315694401,-0.05162644666804439,-0.04420797754048113,0.012091505577867034,1,1021,1_dense
-1.4797401475523926,-0.21396275635535603,0.043917042443232586,0.0643913010296156,-0.179807835994288,-0.09791804362775994,0.007968097984541386,-0.014346973030439783,0.05196374682685905,-0.014113682151636595,0,1002,0_dense
0.889175142232992,-1.0524022399269142,-0.4819881301841686,-0.9327632683158562,-0.8694818001493821,0.7469677812306136,-1.3987527806625764,-1.636565871812566,-0.2516329536198873,-0.21463705693328186,1,3827,1_sparse
1.627096978478844,2.4096735114922154,-0.7550758206830809,-0.4257907398629809,2.3650029704924984,0.9695799375904706,0.8800132492089898,0.14215417304144473,0.5885427729039115,-0.3869360466619132,1,6596,1_sparse
-1.8232827306581576,-0.21868664840089488,1.0404230203906935,-0.00480655207812038,-1.3737541211928703,-1.3040195457007127,-0.4003689407285603,0.25122872596124407,0.14179868053097405,-0.915667842914907,0,3859,0_sparse
-1.5062893866899858,-0.04478776449319584,0.06581430360025634,-0.03952835480161807,0.15929640960273814,0.1465210503481381,-0.08915434898545048,0.006970426942928022,-0.0650656621336195,-0.03266475631886115,0,7431,0_dense
1.338765592969981,-0.16629683136100226,0.080314060461072,0.022812307942254816,-0.09275101361101748,0.007975622953405669,0.061424910814907835,-0.09412416135126676,0.08566421440922971,0.01006639828302878,1,5559,1_dense
3.027700797089595,-0.18184563443806565,0.7044918099160687,-0.38375492240474807,-0.4946269689154549,-0.9420669309852797,-1.7300843645506598,0.23798713540237287,0.4365246373933627,-0.13535036619792273,1,1636,1_sparse
1.461838472456373,-0.08957473349107037,-0.057883397624567845,0.049575329791880535,0.03692472317305322,-0.1575243137989904,0.08061439700710107,-0.018141012814257566,0.14227197835956937,0.0034558951499810754,1,3723,1_dense
2.6746110327868875,-1.1170154703390485,-1.4328192705873246,-0.3896663411559364,-0.3635539618647223,1.4608177813537593,0.018456703612456115,-0.08711218297634479,-1.1024148873025321,0.20600554313691388,1,5715,1_sparse
-0.10470569198860757,-0.030554859235665498,-0.5853125509697673,0.38763712076478324,-1.2161376849738728,-0.857245175848613,-1.145276355840526,-0.08476951490760411,-1.5937467967192056,-1.2650720791943741,0,5629,0_sparse
-1.4651713752333182,0.028332359253566648,-0.09365198458054913,0.05795842217637383,-0.1490082675576618,-0.06541843257603286,-0.1999087812897808,0.15586265169628147,-0.02315494939452955,0.21668840348163118,0,7137,0_dense
1.4367249179304602,0.03325512812989616,0.0988476080240663,0.10066688778223197,-0.10462271592194083,-0.12229376380341189,0.10432101089782914,-0.024909999806352598,0.04237039772664066,-0.07948306684379602,1,8388,1_dense
1.3465809683278138,0.2603544966425637,2.660541305677095,-1.325690421054519,-0.30941756315847113,-0.7434266502510585,0.8986270750941289,0.27539199849698065,0.28186848079498256,-0.5772807841627017,1,3964,1_sparse
-1.5324072183801782,-0.15410330691004628,0.14050555856028935,0.1370695988904976,-0.06719761533534957,0.09211890378245602,-0.03321777939307386,0.15012768835117288,-0.051486466240378205,0.19786512875485035,0,5263,0_dense
-0.9783032303944448,0.6524950242966745,0.7515739635420963,-0.4670650408749704,-0.43858044960153486,0.16787391834200915,0.7182901908872975,0.7970935620935519,-0.361323430266623,-0.9393340301126089,0,5708,0_sparse
-1.5348652134407859,-0.03492577043184288,-0.03216350512173826,0.2076747983560841,0.03819354522315534,0.043004164719106966,0.10302834540318423,0.023878915902651354,-0.025904214582070314,-0.019634984908497827,0,1632,0_dense
2.1430384907079336,-0.2602817024606347,1.1839483753648965,-1.5536673609014902,-0.42450418893502045,-0.11609827138064485,0.08115786013310268,-0.44912050057186337,-0.9309270270290579,-0.6205391531101182,1,1143,1_sparse
-1.3506071856357802,-0.03306586623763318,0.24261780038417752,0.03683520038409712,0.09772633703031224,0.017969538110620697,-0.004946657132325152,-0.02517786739263793,-0.020963999341916225,0.060849164867807885,0,1855,0_dense
0.878690459049623,-0.6832647139388346,-2.266713036005234,-1.017825786137102,-0.05921663894938244,0.28654198776078776,-0.5443122588880934,0.0639694503345336,-1.6188721738863427,-0.293924630776868,1,3105,1_sparse
