Train_ID,Clean_Label,Noisy_Label,is_noisy,Training_Loss
1,1,1,0,0.25659117
2,1,1,0,0.531973
3,1,1,0,0.40651977
4,1,1,0,0.24292241
5,1,1,0,0.2645281
6,0,0,0,0.33085456
7,0,0,0,0.7769226
8,1,1,0,0.24060632
9,0,0,0,0.352297
10,1,0,1,1.5069768
11,0,0,0,0.38742676
12,0,1,1,1.6238614
13,1,1,0,0.3765584
14,0,1,1,1.6632415
15,1,1,0,0.26898515
16,0,0,0,0.19861537
17,0,0,0,0.21706192
18,0,0,0,0.2704559
19,1,1,0,0.22708112
20,0,0,0,0.21219188
21,1,1,0,0.53507096
22,0,0,0,0.19387157
23,0,0,0,0.3277774
24,0,0,0,0.19404289
25,1,1,0,0.11430838
26,1,1,0,0.23604305
27,0,0,0,0.20466991
28,1,1,0,0.23498267
29,1,1,0,1.0857251
30,1,1,0,0.2337753
31,1,1,0,0.24843648
32,0,1,1,1.3852572
33,0,0,0,0.20494643
34,1,1,0,0.2571605
35,1,0,1,1.5918517
36,1,0,1,1.5151714
37,1,1,0,0.24410586
38,0,1,1,1.6966287
39,0,0,0,0.1951348
40,0,1,1,1.6957954
41,0,0,0,0.5888403
42,1,1,0,0.23910849
43,1,1,0,1.1411687
44,1,1,0,0.08478222
45,0,1,1,1.6411358
46,1,1,0,0.123926125
47,1,1,0,0.21651898
48,1,0,1,1.666256
49,1,1,0,0.25205803
50,0,1,1,1.7074246
51,0,0,0,0.19795807
52,1,1,0,0.25921178
53,0,0,0,0.19218591
54,0,0,0,0.16597535
55,0,0,0,0.24909672
56,1,0,1,1.527629
57,0,0,0,0.24944077
58,0,0,0,0.213534
59,1,1,0,0.15436827
60,0,0,0,0.20929623
61,0,0,0,0.19002496
62,1,1,0,0.22530091
63,0,1,1,1.7073151
64,0,0,0,0.28024492
65,1,0,1,1.5330083
66,1,1,0,0.24432038
67,1,0,1,1.4853671
68,1,1,0,0.2568468
69,1,1,0,0.24727347
70,1,1,0,0.5891119
71,1,1,0,0.23496883
72,1,1,0,0.98956513
73,1,1,0,0.24630436
74,0,1,1,2.353616
75,1,1,0,0.25603965
76,1,1,0,0.23750386
77,1,1,0,0.23397987
78,0,0,0,0.19467168
79,0,0,0,0.17058286
80,1,1,0,0.24898188
81,0,1,1,1.968003
82,0,0,0,0.2705914
83,1,1,0,0.37271646
84,0,0,0,0.23251626
85,1,1,0,0.24790789
86,0,0,0,0.56892204
87,0,0,0,0.13578685
88,0,1,1,1.6434118
89,1,0,1,1.490191
90,0,0,0,0.34755924
91,0,0,0,0.1319078
92,1,1,0,0.6295596
93,1,1,0,0.2566097
95,1,1,0,0.15112041
96,0,1,1,1.3092504
97,1,1,0,0.619615
98,0,0,0,0.18862158
99,1,1,0,0.24013609
100,1,1,0,0.24940312
101,0,0,0,0.21247655
102,0,0,0,0.21938226
103,1,1,0,1.0232759
104,1,1,0,0.25737175
105,0,0,0,0.79892445
106,1,0,1,1.2408383
