feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,label,id,cluster_id,clean_label,is_noisy,noisy_label
1.5408013560585645,-0.004610000756672441,0.08391354414985575,-0.046411676759660084,-0.010052063155761154,-0.2932963591986845,-0.25057746447195445,-0.07741815947121161,-0.04885642096699217,0.1781188323596814,1,1,1_dense,1,0,1
0.14215271835930632,-1.025701483213398,-0.6183391238036037,0.801697302502502,-1.2545223761807034,-0.6689936969048088,1.0183696518687217,-0.3046788598362934,1.2012059827013521,-0.9157625205252585,1,2,1_sparse,1,0,1
0.8641421768873802,0.8165048278558782,-0.6197105272686629,-1.3567885343547492,-2.3248129571754585,0.6757672341218803,0.7704526861630036,1.3806519199414096,0.3962867480153712,1.079349890260373,1,3,1_sparse,1,0,1
1.4856289062587136,-0.04091956507717898,-0.1420042157248402,0.004268731128100663,0.03398261729309465,0.06272850255838969,-0.09570436339616128,-0.0783627938297089,0.019620970157261847,0.11104212998688322,1,4,1_dense,1,0,1
1.226788542833,-0.12297477684621608,-0.11575243868378556,0.0636619061921635,-0.050368472369674955,-0.13553336240192906,-0.2835561868175834,-0.05743578043390771,0.04789928187269728,-0.06941459619432826,1,5,1_dense,1,0,1
-1.1752859066323265,0.9619400705451201,-1.7314614775099637,0.9846864083008854,0.21577677143652646,0.9629518814081206,0.4862693076640003,-1.291002382068933,-0.8336854481376599,-1.0315065340647573,0,6,0_sparse,0,0,0
-0.1887373248069546,-0.3937930763377841,0.5944296780969052,1.296922459588878,0.5692717270515182,-1.5521009169685687,-0.520599333061785,-0.3749151366018801,1.549553365380855,0.26430438006465307,0,7,0_sparse,0,0,0
1.452709351413244,0.13360999324877093,-0.16666770890775803,-0.15000969814388923,-0.20376896944524187,-0.03802294173154782,0.09504282105885255,-0.24612490879791601,-0.15146252863910314,-0.16124626941326464,1,8,1_dense,1,0,1
-2.025924645075753,-0.7886980785347513,-1.916934352090307,0.0862127848750663,0.852344582558177,0.72177690174639,0.862267132691664,0.08541344001139163,0.13732609497265755,0.036114595445456366,0,9,0_sparse,0,0,0
1.4207180661204237,0.03494549911593255,0.09452863652416894,0.16324556850671157,0.06463629113146288,0.06953940211116634,-0.008117465202608495,-0.025650109929217457,0.1426345303720662,-0.05434026667984082,0,10,1_dense,1,1,0
-0.7901631475390359,0.012450454519946936,-1.6297517811162254,0.521860905050107,-0.15728444875499192,-0.08432162778157683,-0.36092719226679365,1.0725329414154527,0.21290774131720977,0.7035705781977909,0,11,0_sparse,0,0,0
-1.6406317463671833,-0.008310557262869478,-0.15047203740310022,0.07600559636896026,0.008243975293450329,-0.14575514994649305,-0.030920907704986345,-0.07521564055905833,0.031917451041918045,0.13404504460231445,1,12,0_dense,0,1,1
0.6203547238778993,-0.0048930342583672765,-0.11180841097638738,-1.0108020148122263,-0.6066341406801571,0.5731231226450892,0.5829279348246678,0.718540359383683,0.13571952399482012,1.1470416434387216,1,13,1_sparse,1,0,1
-1.6876552706041874,0.061971144596613625,-0.06353623888256293,-0.11896666590903614,-0.06243453897132241,-0.018452535765584956,-0.06047446645382128,-0.22055660570990693,0.08970661968871323,0.12748750412787221,1,14,0_dense,0,1,1
1.3113573443246227,0.515789739877694,0.38469509021198334,1.1154943861279658,-0.7380851411408527,0.9395785244090148,0.21687088445820124,-0.04397162159720202,-0.06165964634488923,-0.3529910640724022,1,15,1_sparse,1,0,1
-1.4994214885173347,0.009011042923108633,-0.1405676807704002,-0.1536459703546122,0.0056245337573178865,-0.14036673060505275,-0.1668629426500786,-0.04451405126313417,-0.0488446091338651,-0.08784004773393012,0,16,0_dense,0,0,0
-1.4449187164816495,-0.02019460687530188,-0.1250025655587604,0.03057011907497771,0.05514365381755453,0.07258211480387973,0.034929277235420754,-0.02711151483619094,0.09940020395062782,0.006584849756591834,0,17,0_dense,0,0,0
-1.8581957503395854,0.753737570334611,-0.4756980286353437,-0.5448902992919938,0.3531206585320496,-0.8314702119838455,0.06786703161787055,-0.6185608990672348,-1.7278934705631663,0.2838721965700374,0,18,0_sparse,0,0,0
1.6654783144709144,-0.05598134147423452,-0.031203804145971854,0.12304503167809129,0.031107731118615825,0.04838170832307424,-0.01941731438296726,-0.014285285953921943,0.04939553446552333,-0.16566871707847552,1,19,1_dense,1,0,1
-1.4833981152125428,0.09964626154129835,0.08889400055930374,0.035339379745895676,0.05996436407250353,0.1271696791522558,-0.014996629117086106,-0.11154200035302063,0.13011298521785727,-0.05297782520307184,0,20,0_dense,0,0,0
0.5131959530808791,-0.5412765919690326,-0.19182606718569653,-0.21695707417448445,-1.6208742803282388,-1.4894870951173913,1.6761850699546204,-0.4545101213681574,-0.37545516275605206,0.4354192352189125,1,21,1_sparse,1,0,1
-1.5862306936163681,-0.05869582099762845,0.1293817690814726,-0.07754826486844135,0.012486761019547897,-0.07825412863264451,-0.03139521869158607,-0.00461619439699719,-0.07828665102974913,-0.09604469539838817,0,22,0_dense,0,0,0
-0.6994485339889301,-1.2780432629927283,-1.5603755679201017,0.9705537659439359,1.7266438218312503,0.996051532691246,-1.6904196591548881,-0.3017382286323331,0.025503314789566203,1.5271555505284111,0,23,0_sparse,0,0,0
-1.5487705372948746,0.10743330047702437,0.04964001177339411,0.20750650393485418,0.11801281737415277,0.11442930685599391,-0.1387868550455802,0.07638603516334226,-0.005310680169691065,-0.05509818035382496,0,24,0_dense,0,0,0
3.698018947925125,-0.900750648513351,-0.28369349404184085,0.6521309429735547,-0.08248575580751455,0.04071659640773195,0.4876929223084502,-1.3270421988983898,0.9639136467010546,-0.4491878203890331,1,25,1_sparse,1,0,1
1.5816623738256983,0.06135791466974708,-0.02045590965101805,-0.022841605907579964,-0.13100264696682104,0.11547598256952457,-0.011295383028302915,0.165606259090738,-0.020292819882960073,-0.0028218088832079897,1,26,1_dense,1,0,1
-1.4568716183113701,-0.11741423724811147,-0.012430093887849918,-0.007875288624464048,0.13055827158105235,-0.07133109002802115,-0.026194500642435392,-0.23360696050212632,0.17347627931235773,-0.10704682430200713,0,27,0_dense,0,0,0
1.5702984383725698,0.017665465589631165,-0.09981856811328155,0.005213766116794665,-0.07222600974780774,0.1322393151076505,0.10249568765642403,0.02138091541628855,-0.01680740440904599,-0.04504700651451612,1,28,1_dense,1,0,1
-0.47288590578783896,-1.0170347136921523,2.0056104040578164,-0.04518033514279714,0.0394735850685395,0.6553902953531473,-0.3337876286929606,-0.8861363487282051,-0.20211992410380566,0.247633318199635,1,29,1_sparse,1,0,1
1.565293834341053,-0.01427070323963404,-0.0647488121630516,-0.14286318952418098,-0.09790897108328801,0.011922983114194423,0.04093518411139385,-0.15020645194081708,-0.10026247028418003,-0.07973119284865766,1,30,1_dense,1,0,1
1.4285796192705258,0.11551177481455402,-0.07690892669731028,-0.2082982725367246,-0.03292277729910355,-0.0733342123515056,-0.00338214882438666,-0.08413811146621605,-0.13201896790280615,-0.0670282304027011,1,31,1_dense,1,0,1
-0.8447925222880768,1.3418902861326203,0.6169618923813839,-1.5824275740953018,0.590084909161591,-0.493397660657779,-1.0264984589510382,0.6409372255067861,0.03329690725250142,0.5082996066591595,1,32,0_sparse,0,1,1
-1.5843102304662868,-0.11672094856143592,0.028158340508583426,-0.018186006579016194,0.21572158874477376,0.0036603656563078952,0.18142528277002748,-0.117038359810434,-0.15732129395617073,-0.11200851325255345,0,33,0_dense,0,0,0
1.3239800210787276,0.013833408984522625,-0.005581392964722126,0.001388125820171698,-0.016902873908935828,-0.04484316183764467,0.05553537730413199,0.06575429521783838,-0.12178251781235193,-0.0914298572569587,1,34,1_dense,1,0,1
2.3900790619019596,-1.8189597164784395,-0.24726182664479202,0.49020704046952035,0.7749545164012531,0.01792908879125843,-0.6898619046598169,0.31871627673546904,-0.4582358972832015,1.0072042823548817,0,35,1_sparse,1,1,0
1.438393732505828,0.028857570458840118,0.010648519275325986,0.13631821494491322,0.11666561750909135,-0.017339156223653444,0.022611941285079373,0.005925166847049633,-0.09171762484522926,-0.18146180189796976,0,36,1_dense,1,1,0
1.539329840449191,0.16695950399778137,0.0634569052120653,-0.24390006322319052,0.0767347334752686,-0.051861692145082766,-0.053962576461968274,0.05962636928586379,-0.04897512361944397,-0.05308912899859411,1,37,1_dense,1,0,1
-1.4521152426782264,-0.0027214132377857006,-0.1429724243030371,-0.14208939852234434,-0.02031685289846789,-0.016065328636607448,0.08509826785067652,0.07573042237747472,0.06051330157589494,-0.028028271307718074,1,38,0_dense,0,1,1
-0.9656228709812564,-0.3625345053082199,1.0342421188346265,0.3870166759684555,-0.8224970404925919,-0.047650857885674046,-1.6564751033680158,1.0666109702515723,-0.272857600516436,0.37599219425317054,0,39,0_sparse,0,0,0
-1.6925567360332878,0.14937097590055343,0.061107090511057074,-0.07664664310197877,-0.09331190886861418,0.06734727961582308,-0.024691832748945465,-0.19259778184451015,0.17872399646046686,-0.043399046221595704,1,40,0_dense,0,1,1
-1.7691526480379223,-1.5004683091884414,1.6411274833368872,-0.8282102158785739,-1.8001370197443112,2.218862560948717,-0.04973593946159778,-1.7850236921713956,-1.5110029387876704,1.9163812576182724,0,41,0_sparse,0,0,0
1.0140927689703105,0.3105988849402897,-0.10991508541971907,1.0791822740824106,-0.7161478227232714,0.4891677463948057,-0.7710494405555068,-0.32485768050994596,-0.15550216921150786,0.9146254344114829,1,42,1_sparse,1,0,1
-0.3285873249798936,0.6281459957893912,-0.5372454981593986,-0.7719173768426513,1.2703004731212293,-1.549239269036557,-0.18745839190557465,-1.711094046287236,-0.36814539456317386,0.3433066711192628,1,43,1_sparse,1,0,1
2.5985960232687253,0.8245263239014962,0.08345486821418174,0.27097691462288453,-1.832146408762675,-0.6965242778825079,-2.4773081917374493,-0.7823730120066371,-0.3843824940118474,3.6176973182850967,1,44,1_sparse,1,0,1
-1.4824586358173588,0.03470662722002771,-0.1457304768985536,0.04234583318303899,0.05304234639752379,-0.039833862268875274,0.20850296762606915,-0.22892272641840652,0.07843671357705463,0.07128048049548621,1,45,0_dense,0,1,1
2.3983685649661783,-0.3912916300258952,1.6664042206827672,-0.8474975971363784,0.6897595338468506,-0.017886595865925604,-1.0941506149857465,-2.4527966783301483,-0.04908495015305959,-0.6423727074801814,1,46,1_sparse,1,0,1
2.1217551240074157,0.9778882746605276,0.43258001529338436,-0.8202543928794573,0.7777976064929257,0.7410122879307172,-0.8090037589003669,0.6614738102658162,-0.6970296148179009,0.41295948680830946,1,47,1_sparse,1,0,1
1.839225803007282,-0.2114915327951488,2.9128038367741866,-1.0236453232037446,-2.4299989038249543,0.04961551245033616,-1.157201280180641,0.2337554605814939,-0.8157952262663681,0.15617863435848034,0,48,1_sparse,1,1,0
1.6036458711093728,-0.05949833865994811,0.03637716662524139,0.10548307080124675,0.04383135020153759,-0.07061006820318254,0.021698145259391524,0.10116149176292402,0.09663504602105791,0.26613706759559774,1,49,1_dense,1,0,1
-1.4654379655348555,-0.006208869821428741,0.10421905769830174,0.0233285041087872,0.012147857932905784,0.03140226024861145,-0.009360902336636652,0.0009226992995468902,-0.058669458876187276,-0.07511672196238789,1,50,0_dense,0,1,1
-1.9620546965654773,-0.3428603326518467,0.6912981917350419,-1.303705861797183,-1.6804075286193811,-0.14984836505530322,-1.1763511634003323,-0.4285791722491463,0.20092886777688612,-0.11251423124360474,0,51,0_sparse,0,0,0
1.4352172353173367,-0.08392966074968072,-0.10879234196900261,0.01555518396948885,0.0026558638628928146,-0.046935036122595676,-0.0920726003470435,-0.21577854182785813,0.20161239448428947,0.06734452916055261,1,52,1_dense,1,0,1
-1.4638604394491586,0.15380365664659693,-0.003582603910995154,0.15646436558140064,-0.26197451040897446,0.08219025043752239,0.008704706823817123,-0.029900735046586746,0.00917607765355023,-0.1987568914600893,0,53,0_dense,0,0,0
-0.7994270581663276,0.9880867372081784,-0.5895976597088275,0.8409480965188927,0.11624347266656648,-0.8141539556634756,0.09439153990139205,-2.3060245673751703,1.742495815815514,0.47326497944660667,0,54,0_sparse,0,0,0
-2.2882879084253913,1.0508959063410717,0.33113747946152156,1.0476412335246486,-0.14442011827349283,-2.2569772125296836,1.7754583763921166,0.5923144755431741,0.30189219136796747,0.18500299522196462,0,55,0_sparse,0,0,0
1.4357542999383892,-0.02252455948715741,-0.14404408899655977,-0.04985052061426796,-0.07808371912046637,-0.0932076308166561,0.10579673550038382,-8.594949920816622e-05,0.07511215593198677,-0.08287951256429033,0,56,1_dense,1,1,0
-1.559569294678951,0.6698977214906194,-0.4233287686077724,-1.4732180993833899,0.2949869737634424,-2.005053544090276,0.33392213096368706,-0.8053290923071623,-0.1561329711848326,0.5441402288050157,0,57,0_sparse,0,0,0
-1.3143327662082287,0.003242660418700401,-0.15941826797254008,0.0030268671108619073,-0.12137121989732502,0.08636055068862879,0.052486499172512885,-0.01709100534747433,-0.03311642658558212,-0.021223430161554674,0,58,0_dense,0,0,0
2.1904186042142078,-0.7363588332520009,-1.2012930722368993,0.29225590955447245,1.1214689141405856,1.2281386172107025,-0.31436627057242084,-1.0441716366646778,0.6016394547713813,0.5576269635541792,1,59,1_sparse,1,0,1
-1.392745820042724,0.14287601620367704,0.1434309669352076,0.028475459338556827,-0.19632891478389744,0.04608248654038653,0.1048399887813541,-0.008106710543541713,0.17445838700752486,0.08598335614674578,0,60,0_dense,0,0,0
-1.739107856528396,-0.10198013336945938,0.09792597442869629,-0.024965553821891934,0.02075422948887419,-0.13467856621154348,0.18478669957021032,0.11905296437176767,-0.02006852183753298,-0.04046958568633263,0,61,0_dense,0,0,0
