id,label
13197,0
20317,0
3996,0
18853,0
14354,0
32359,0
7235,0
17435,0
4291,0
46020,0
21180,1
43637,0
2606,0
37884,0
24702,0
472,0
8825,0
38672,1
41250,1
24685,0
30200,0
475,0
20897,0
10556,1
15734,1
6153,0
2320,0
51889,0
3655,0
39595,0
14708,0
51064,0
8070,0
24307,0
15185,0
20083,0
22856,0
21762,0
27847,1
21776,0
29069,1
16140,0
7800,0
40146,0
36115,1
42565,1
16311,0
50735,0
27491,0
33996,0
1983,0
10307,0
7324,1
32350,0
33362,1
4737,1
29185,0
3613,0
21032,0
13919,0
51919,0
27423,0
26130,0
49171,0
51580,0
30003,0
11594,0
8083,0
2237,1
7287,0
5770,0
23728,0
17563,1
34137,0
30405,0
43114,0
36148,0
21806,0
33375,0
32258,0
19765,1
41274,0
53451,0
22183,0
34542,0
8987,0
22376,0
36559,0
39508,0
17184,0
21779,0
39891,1
52859,0
41380,1
31414,0
31405,1
29450,0
7406,0
7979,0
25179,0
34455,0
29797,0
14234,0
18077,1
35308,1
9019,0
48005,0
21922,0
6370,0
44526,0
49935,0
42499,0
8510,0
48367,0
21949,0
27371,1
16041,0
6723,0
3132,0
42263,0
36442,1
3830,0
41347,0
21766,0
1807,0
31550,0
24255,1
39922,0
7662,0
32524,0
49437,0
11850,0
24751,0
53411,1
51143,0
16785,0
12424,0
23602,0
37074,0
35249,0
15173,0
27384,0
19025,0
39629,0
16509,0
12878,1
50871,0
14083,0
41260,0
29211,0
42874,1
4196,0
48412,0
43259,0
32582,0
9573,0
47256,1
8143,0
18030,0
28082,0
33719,0
7445,0
21855,0
29511,0
27483,0
22317,0
25982,0
46933,0
43097,0
13569,0
1139,0
28874,1
24975,0
34625,0
43369,0
30871,0
11981,0
46042,0
41437,0
39425,0
17824,0
43969,0
3398,0
4267,0
46770,0
49097,0
44616,0
5263,1
21013,0
40867,1
25498,0
33505,0
2127,0
23811,0
32265,0
40336,0
23363,0
52550,0
17233,0
21254,0
21498,0
26793,1
17852,0
5232,0
42440,1
11460,0
37347,0
30535,0
33015,0
14979,0
30779,0
29486,0
17021,0
45165,0
29059,1
25571,0
38729,0
5399,0
30781,1
12672,0
39847,0
36133,0
6229,0
31339,0
51213,0
1768,0
52202,0
13988,0
51264,0
25848,1
11835,0
43194,0
38684,0
19424,0
733,0
14607,0
53745,0
46891,0
42890,0
27587,0
24801,0
2655,0
6799,0
20514,0
51553,0
5853,0
11488,0
20817,1
23188,0
49956,0
46769,0
31790,0
24409,0
23090,0
41791,0
32428,0
47616,0
24606,0
41383,0
38175,0
16560,1
16562,0
52996,0
28645,0
3446,0
47029,0
24600,0
40851,0
15101,0
31732,0
28296,0
8742,0
20388,0
22055,0
6147,0
10304,0
44317,0
44560,0
13795,0
27495,0
47928,0
40500,0
48788,0
21505,0
34460,1
52977,0
16736,0
18316,0
39745,1
5659,0
32120,1
37351,0
29594,0
37621,0
36666,0
989,0
28720,0
42949,0
28805,0
29962,0
7218,0
4657,0
2763,0
42547,1
46721,0
27549,1
43102,0
909,0
50057,0
5256,0
41855,0
17693,0
48955,0
38424,0
7299,0
20776,0
14318,0
9050,0
38387,0
42577,0
23605,0
6151,0
5604,0
38981,0
11126,0
6108,0
29613,0
15435,0
37495,0
26489,1
37075,0
2931,0
11268,0
31645,0
46653,0
36765,0
27670,0
4805,0
9818,0
7654,0
33475,0
24293,0
8025,0
25274,0
5191,0
51694,0
10802,0
46518,0
45588,0
25529,0
28211,0
15375,0
24543,0
46500,0
38749,0
10227,0
39599,0
3660,0
35130,0
23826,0
35396,0
43681,1
51962,0
46021,0
11764,0
16374,0
16263,0
10082,1
44405,0
14208,1
34104,0
37929,0
10689,1
4560,0
38920,0
31304,0
40298,0
33195,0
41502,0
43587,0
46827,0
1050,0
33135,0
45332,1
38799,0
11685,0
30414,0
15456,0
41557,0
3414,0
4392,0
53721,0
10358,1
45125,0
15291,0
21665,1
4265,0
