feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,label,id,cluster_id,clean_label,is_noisy,noisy_label
1.5204006780292822,-0.0023050003783362206,0.04195677207492787,-0.023205838379830042,-0.005026031577880577,-0.14664817959934226,-0.12528873223597722,-0.038709079735605806,-0.024428210483496086,0.0890594161798407,1,1,1_dense,1,0,1
-1.2156945632813874,-2.051402966426796,-1.2366782476072073,1.603394605005004,-2.509044752361407,-1.3379873938096176,2.0367393037374435,-0.6093577196725868,2.4024119654027043,-1.831525041050517,1,2,1_sparse,1,0,1
0.2282843537747603,1.6330096557117564,-1.2394210545373259,-2.7135770687094984,-4.649625914350917,1.3515344682437607,1.540905372326007,2.761303839882819,0.7925734960307425,2.158699780520746,1,3,1_sparse,1,0,1
1.4928144531293568,-0.02045978253858949,-0.0710021078624201,0.0021343655640503317,0.016991308646547326,0.031364251279194844,-0.04785218169808064,-0.03918139691485445,0.009810485078630924,0.05552106499344161,1,4,1_dense,1,0,1
1.3633942714165002,-0.06148738842310804,-0.05787621934189278,0.03183095309608175,-0.025184236184837477,-0.06776668120096453,-0.1417780934087917,-0.028717890216953854,0.02394964093634864,-0.03470729809716413,1,5,1_dense,1,0,1
-0.8505718132646528,1.9238801410902402,-3.4629229550199274,1.9693728166017708,0.4315535428730529,1.9259037628162412,0.9725386153280006,-2.582004764137866,-1.6673708962753198,-2.0630130681295147,0,6,0_sparse,0,0,0
1.1225253503860908,-0.7875861526755682,1.1888593561938103,2.593844919177756,1.1385434541030364,-3.1042018339371373,-1.04119866612357,-0.7498302732037602,3.09910673076171,0.5286087601293061,0,7,0_sparse,0,0,0
1.4763546757066222,0.06680499662438547,-0.08333385445387902,-0.07500484907194462,-0.10188448472262093,-0.01901147086577391,0.047521410529426274,-0.12306245439895801,-0.07573126431955157,-0.08062313470663232,1,8,1_dense,1,0,1
-2.551849290151506,-1.5773961570695025,-3.833868704180614,0.1724255697501326,1.704689165116354,1.44355380349278,1.724534265383328,0.17082688002278326,0.2746521899453151,0.07222919089091273,0,9,0_sparse,0,0,0
1.4603590330602119,0.017472749557966277,0.04726431826208447,0.08162278425335578,0.03231814556573144,0.03476970105558317,-0.0040587326013042475,-0.012825054964608729,0.0713172651860331,-0.02717013333992041,0,10,1_dense,1,1,0
-0.08032629507807187,0.024900909039893872,-3.259503562232451,1.043721810100214,-0.31456889750998385,-0.16864325556315365,-0.7218543845335873,2.1450658828309055,0.42581548263441954,1.4071411563955818,0,11,0_sparse,0,0,0
-1.5703158731835918,-0.004155278631434739,-0.07523601870155011,0.03800279818448013,0.0041219876467251644,-0.07287757497324653,-0.015460453852493172,-0.037607820279529164,0.015958725520959022,0.06702252230115723,1,12,0_dense,0,1,1
-0.2592905522442015,-0.009786068516734553,-0.22361682195277477,-2.0216040296244526,-1.2132682813603142,1.1462462452901785,1.1658558696493355,1.437080718767366,0.27143904798964025,2.2940832868774432,1,13,1_sparse,1,0,1
-1.5938276353020937,0.030985572298306813,-0.03176811944128147,-0.05948333295451807,-0.031217269485661205,-0.009226267882792478,-0.03023723322691064,-0.11027830285495346,0.04485330984435661,0.06374375206393611,1,14,0_dense,0,1,1
1.1227146886492452,1.031579479755388,0.7693901804239667,2.2309887722559316,-1.4761702822817053,1.8791570488180296,0.4337417689164025,-0.08794324319440404,-0.12331929268977845,-0.7059821281448044,1,15,1_sparse,1,0,1
-1.4997107442586672,0.004505521461554317,-0.0702838403852001,-0.0768229851773061,0.0028122668786589432,-0.07018336530252638,-0.0834314713250393,-0.022257025631567087,-0.02442230456693255,-0.04392002386696506,0,16,0_dense,0,0,0
-1.4724593582408247,-0.01009730343765094,-0.0625012827793802,0.015285059537488856,0.027571826908777266,0.036291057401939865,0.017464638617710377,-0.01355575741809547,0.04970010197531391,0.003292424878295917,0,17,0_dense,0,0,0
-2.216391500679171,1.507475140669222,-0.9513960572706874,-1.0897805985839877,0.7062413170640992,-1.662940423967691,0.1357340632357411,-1.2371217981344695,-3.4557869411263327,0.5677443931400749,0,18,0_sparse,0,0,0
1.5827391572354572,-0.02799067073711726,-0.015601902072985927,0.061522515839045645,0.015553865559307913,0.02419085416153712,-0.00970865719148363,-0.007142642976960972,0.024697767232761667,-0.08283435853923776,1,19,1_dense,1,0,1
-1.4916990576062714,0.04982313077064918,0.04444700027965187,0.017669689872947838,0.029982182036251765,0.0635848395761279,-0.007498314558543053,-0.055771000176510314,0.06505649260892864,-0.02648891260153592,0,20,0_dense,0,0,0
-0.4736080938382419,-1.082553183938065,-0.38365213437139306,-0.4339141483489689,-3.2417485606564775,-2.9789741902347826,3.3523701399092407,-0.9090202427363148,-0.7509103255121041,0.870838470437825,1,21,1_sparse,1,0,1
-1.543115346808184,-0.029347910498814224,0.0646908845407363,-0.038774132434220676,0.0062433805097739485,-0.039127064316322256,-0.015697609345793034,-0.002308097198498595,-0.039143325514874566,-0.048022347699194085,0,22,0_dense,0,0,0
0.10110293202213971,-2.5560865259854566,-3.1207511358402034,1.9411075318878719,3.4532876436625006,1.992103065382492,-3.3808393183097762,-0.6034764572646663,0.051006629579132406,3.0543111010568222,0,23,0_sparse,0,0,0
-1.5243852686474373,0.05371665023851219,0.024820005886697055,0.10375325196742709,0.059006408687076385,0.057214653427996955,-0.0693934275227901,0.03819301758167113,-0.0026553400848455325,-0.02754909017691248,0,24,0_dense,0,0,0
5.89603789585025,-1.801501297026702,-0.5673869880836817,1.3042618859471093,-0.1649715116150291,0.0814331928154639,0.9753858446169004,-2.6540843977967796,1.9278272934021092,-0.8983756407780662,1,25,1_sparse,1,0,1
1.540831186912849,0.03067895733487354,-0.010227954825509025,-0.011420802953789982,-0.06550132348341052,0.057737991284762286,-0.005647691514151457,0.082803129545369,-0.010146409941480037,-0.0014109044416039948,1,26,1_dense,1,0,1
-1.478435809155685,-0.05870711862405573,-0.006215046943924959,-0.003937644312232024,0.06527913579052617,-0.03566554501401058,-0.013097250321217696,-0.11680348025106316,0.08673813965617887,-0.05352341215100356,0,27,0_dense,0,0,0
1.5351492191862848,0.008832732794815583,-0.049909284056640774,0.0026068830583973325,-0.03611300487390387,0.06611965755382525,0.051247843828212014,0.010690457708144275,-0.008403702204522995,-0.02252350325725806,1,28,1_dense,1,0,1
-2.445771811575678,-2.0340694273843045,4.011220808115633,-0.09036067028559427,0.078947170137079,1.3107805907062946,-0.6675752573859212,-1.7722726974564103,-0.40423984820761133,0.49526663639927,1,29,1_sparse,1,0,1
1.5326469171705264,-0.00713535161981702,-0.0323744060815258,-0.07143159476209049,-0.048954485541644006,0.005961491557097211,0.020467592055696926,-0.07510322597040854,-0.050131235142090017,-0.03986559642432883,1,30,1_dense,1,0,1
1.4642898096352628,0.05775588740727701,-0.03845446334865514,-0.1041491362683623,-0.016461388649551774,-0.0366671061757528,-0.00169107441219333,-0.04206905573310803,-0.06600948395140308,-0.03351411520135055,1,31,1_dense,1,0,1
-0.18958504457615355,2.6837805722652406,1.2339237847627678,-3.1648551481906035,1.180169818323182,-0.986795321315558,-2.0529969179020764,1.2818744510135722,0.06659381450500285,1.016599213318319,1,32,0_sparse,0,1,1
-1.5421551152331434,-0.05836047428071796,0.014079170254291713,-0.009093003289508097,0.10786079437238688,0.0018301828281539476,0.09071264138501374,-0.058519179905217,-0.07866064697808536,-0.05600425662627673,0,33,0_dense,0,0,0
1.411990010539364,0.0069167044922613125,-0.002790696482361063,0.000694062910085849,-0.008451436954467914,-0.022421580918822334,0.027767688652065994,0.03287714760891919,-0.060891258906175964,-0.04571492862847935,1,34,1_dense,1,0,1
3.2801581238039192,-3.637919432956879,-0.49452365328958403,0.9804140809390407,1.5499090328025062,0.03585817758251686,-1.3797238093196338,0.6374325534709381,-0.916471794566403,2.0144085647097634,0,35,1_sparse,1,1,0
1.469196866252914,0.014428785229420059,0.005324259637662993,0.06815910747245661,0.058332808754545676,-0.008669578111826722,0.011305970642539687,0.0029625834235248163,-0.04585881242261463,-0.09073090094898488,0,36,1_dense,1,1,0
1.5196649202245955,0.08347975199889068,0.03172845260603265,-0.12195003161159526,0.0383673667376343,-0.025930846072541383,-0.026981288230984137,0.029813184642931895,-0.024487561809721985,-0.026544564499297055,1,37,1_dense,1,0,1
-1.4760576213391132,-0.0013607066188928503,-0.07148621215151856,-0.07104469926117217,-0.010158426449233945,-0.008032664318303724,0.04254913392533826,0.03786521118873736,0.03025665078794747,-0.014014135653859037,1,38,0_dense,0,1,1
-0.43124574196251286,-0.7250690106164398,2.068484237669253,0.774033351936911,-1.6449940809851837,-0.09530171577134809,-3.3129502067360317,2.1332219405031445,-0.545715201032872,0.7519843885063411,0,39,0_sparse,0,0,0
-1.596278368016644,0.07468548795027671,0.030553545255528537,-0.038323321550989387,-0.04665595443430709,0.03367363980791154,-0.012345916374472733,-0.09629889092225508,0.08936199823023343,-0.021699523110797852,1,40,0_dense,0,1,1
-2.0383052960758445,-3.000936618376883,3.2822549666737744,-1.6564204317571478,-3.6002740394886223,4.437725121897434,-0.09947187892319556,-3.570047384342791,-3.022005877575341,3.8327625152365448,0,41,0_sparse,0,0,0
0.528185537940621,0.6211977698805794,-0.21983017083943815,2.1583645481648213,-1.4322956454465428,0.9783354927896114,-1.5420988811110137,-0.6497153610198919,-0.3110043384230157,1.8292508688229658,1,42,1_sparse,1,0,1
-2.1571746499597872,1.2562919915787825,-1.0744909963187972,-1.5438347536853025,2.5406009462424586,-3.098478538073114,-0.3749167838111493,-3.422188092574472,-0.7362907891263477,0.6866133422385255,1,43,1_sparse,1,0,1
3.697192046537451,1.6490526478029923,0.1669097364283635,0.5419538292457691,-3.66429281752535,-1.3930485557650159,-4.954616383474899,-1.5647460240132742,-0.7687649880236948,7.235394636570193,1,44,1_sparse,1,0,1
