id,label
1049,0
8125,0
241,0
11660,0
14743,0
6858,0
11984,0
9647,0
6227,0
1052,0
1553,0
10907,0
3792,0
5607,0
2987,0
7762,0
6099,1
2216,0
2607,0
1941,0
3840,0
3627,0
6789,0
14500,1
13187,0
1507,0
11247,1
13175,0
9414,0
6958,0
13150,0
10011,1
11722,0
11974,0
5877,0
8413,0
822,0
15673,0
14731,0
8904,0
13868,0
15457,0
6938,0
4505,0
8897,0
16336,0
11312,0
5234,0
14035,0
9365,0
2891,0
8405,0
9978,0
12457,0
14031,0
8872,1
8943,0
1920,0
410,1
8303,0
15186,0
9880,0
8969,0
15079,0
6039,0
2404,0
3429,0
15954,0
726,0
14968,0
11802,0
8219,0
6326,0
9955,0
256,1
2999,0
14001,0
3630,0
15796,0
13908,0
15541,0
14174,0
471,0
1531,0
7979,0
5426,0
3805,0
7839,0
4634,0
3711,0
1129,0
140,0
15268,0
1889,0
12201,0
9239,0
11392,0
8542,0
10914,0
11891,0
1672,0
6636,0
8346,0
8959,1
1475,0
9467,0
14806,0
14346,0
3834,0
5210,0
4896,0
13616,0
2002,0
7103,0
2294,0
3791,0
10582,1
14768,0
7220,0
11381,0
6944,0
3640,0
759,0
1761,0
15691,0
8026,0
13611,0
5597,0
15429,0
11706,0
4066,0
16170,0
6280,0
13104,0
6978,0
15761,0
15772,0
15685,0
1402,0
14131,0
10288,0
3023,0
12054,0
13495,0
5596,0
5508,0
166,0
199,0
14863,0
5372,0
4830,0
16380,0
16181,0
13151,0
4599,0
6780,0
7092,0
15215,0
3193,0
8539,0
1933,0
9830,1
10403,0
10464,0
1458,0
2706,0
15003,0
3869,0
2837,1
10787,0
7460,0
3449,0
5241,0
5470,0
10381,0
11897,0
2039,1
11851,0
9530,0
3098,0
13286,0
10267,0
8508,0
3303,1
13714,0
11208,0
10401,0
3555,0
4633,0
7405,0
6222,0
14303,0
8043,0
2588,0
9777,0
15644,0
15115,0
14639,0
4471,0
14073,1
1408,0
13366,0
9240,0
15959,0
13255,0
8143,0
8527,0
969,1
149,0
8203,0
4302,0
1225,0
15962,0
524,0
13565,0
74,0
14262,0
9707,0
6966,0
792,0
4265,0
2590,0
3549,0
6252,1
161,0
2006,0
15024,0
16257,0
6851,0
15364,0
2371,0
2793,1
14369,0
15366,0
10770,0
7194,0
13879,0
2192,0
9198,0
9269,0
14988,1
7492,0
2134,0
11599,0
15275,0
16259,0
12019,0
1126,0
7550,1
10618,0
1542,0
11009,0
147,0
11339,0
11333,0
6488,0
3771,0
13898,0
6794,1
16120,1
11315,0
6274,0
9281,0
2168,0
11146,1
8796,0
10759,1
1959,0
4416,0
4261,0
11400,1
4534,0
7874,0
14206,0
9939,0
5958,0
1578,0
2481,0
9643,0
11583,0
5788,0
15972,0
11692,0
14624,0
2797,1
9420,0
4446,0
14587,0
7268,0
15989,0
2320,1
3814,0
6798,0
16150,1
2772,0
5301,0
2703,0
14444,0
14438,0
16473,0
10219,0
16062,0
10933,0
7514,0
15211,0
2597,0
14261,0
9332,0
9008,0
13474,0
7356,0
4408,0
12074,0
15019,0
11362,0
4691,0
14581,0
5100,0
2562,0
3538,0
16195,0
14816,0
9615,1
7905,0
12409,0
2963,0
13018,0
979,0
12720,1
8471,1
645,1
4860,0
1965,0
215,0
8811,0
3089,0
1022,0
7061,0
10881,0
11253,1
6927,0
10785,0
3000,0
10831,0
8121,0
16280,0
12700,0
3659,1
7817,1
13181,0
12881,0
2368,0
7711,1
414,0
3426,0
16178,0
1973,0
3168,0
7769,0
8886,1
9505,0
11353,0
7525,0
1008,1
12586,0
8468,0
11465,0
15274,0
8076,0
16237,1
6671,0
406,0
4909,0
3770,0
9921,0
11713,0
6419,0
935,0
10968,0
13533,1
10610,0
1278,0
16299,0
8994,0
12356,0
5188,0
13064,0
4097,0
5450,0
12561,0
4864,0
12958,0
7463,0
3772,0
8200,0
14871,0
3200,0
2559,0
15635,1
13212,0
10140,0
13510,0
3825,0
4524,1
2378,0
13884,0
9636,0
10901,0
3763,0
7557,0
15139,0
14779,0
2902,1
3849,0
9380,0
163,1
12421,0
2956,0
4218,0
4758,0
14506,0
335,0
15722,0
7258,0
6333,1
4253,0
9449,0
16070,0
2023,0
6254,0
1237,0
12858,0
12124,0
10174,0
12615,0
15310,0
387,0
11048,0
11193,0
8374,0
11771,0
4811,0
12100,1
5325,0
12767,0
11468,0
12416,0
15795,0
13452,0
5164,1
8139,1
3646,0
14829,0
7620,0
6518,0
926,1
14450,0
10839,0
224,0
5351,0
6098,0
5913,0
15602,0
6613,0
10445,0
13676,0
4294,0
14588,0
14295,0
13410,0
15180,0
4804,0
3773,0
13230,0
4603,0
7361,0
10565,0
13271,0
10653,0
15438,0
2505,0
10115,0
14938,0
4772,0
1299,1
6699,0
11934,0
10440,1
6396,0
3605,0
8455,0
7293,0
5625,0
14538,1
12039,0
2017,0
2145,0
7637,0
3799,0
9966,0
7051,0
7568,0
7676,0
15514,0
10897,0
4794,0
8776,0
14681,0
8651,0
225,0
7453,0
11396,0
14364,0
5204,0
9154,0
2626,0
8895,0
10573,0
12693,0
10659,0
14132,0
4004,0
12544,0
14384,0
2643,0
15239,0
6240,0
9152,0
2702,0
16455,0
474,0
8343,1
1136,0
2240,0
15036,1
6409,0
8507,0
