feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,label,id,cluster_id,clean_label,is_noisy,noisy_label
1.5004080135605857,-4.610000756672441e-05,0.0008391354414985575,-0.0004641167675966008,-0.00010052063155761154,-0.0029329635919868448,-0.002505774644719545,-0.000774181594712116,-0.0004885642096699218,0.001781188323596814,1,1,1_dense,1,0,1
-5.289236408203468,-5.12850741606699,-3.0916956190180183,4.00848651251251,-6.272611880903517,-3.344968484524044,5.0918482593436085,-1.5233942991814668,6.006029913506761,-4.578812602626293,1,2,1_sparse,1,0,1
-1.6792891155630993,4.082524139279391,-3.0985526363433147,-6.783942671773746,-11.624064785877293,3.378836170609402,3.8522634308150177,6.903259599707048,1.9814337400768562,5.396749451301865,1,3,1_sparse,1,0,1
1.499856289062587,-0.0004091956507717898,-0.0014200421572484018,4.268731128100663e-05,0.0003398261729309465,0.0006272850255838969,-0.0009570436339616129,-0.0007836279382970889,0.00019620970157261847,0.0011104212998688321,1,4,1_dense,1,0,1
1.49726788542833,-0.0012297477684621607,-0.0011575243868378556,0.000636619061921635,-0.0005036847236967496,-0.0013553336240192907,-0.0028355618681758336,-0.0005743578043390771,0.00047899281872697274,-0.0006941459619432825,1,5,1_dense,1,0,1
0.12357046683836792,4.8097003527256,-8.65730738754982,4.923432041504427,1.0788838571826322,4.814759407040603,2.4313465383200015,-6.455011910344664,-4.168427240688299,-5.1575326703237865,0,6,0_sparse,0,0,0
5.056313375965227,-1.9689653816889205,2.972148390484526,6.484612297944389,2.846358635257591,-7.760504584842844,-2.602996665308925,-1.8745756830094005,7.747766826904275,1.3215219003232654,0,7,0_sparse,0,0,0
1.4995270935141325,0.0013360999324877093,-0.0016666770890775803,-0.0015000969814388922,-0.0020376896944524184,-0.0003802294173154782,0.0009504282105885255,-0.00246124908797916,-0.0015146252863910312,-0.0016124626941326464,1,8,1_dense,1,0,1
-4.129623225378765,-3.9434903926737563,-9.584671760451535,0.4310639243753315,4.261722912790885,3.6088845087319497,4.31133566345832,0.42706720005695814,0.6866304748632878,0.18057297722728183,0,9,0_sparse,0,0,0
1.4992071806612042,0.00034945499115932553,0.0009452863652416895,0.0016324556850671158,0.0006463629113146287,0.0006953940211116634,-8.117465202608494e-05,-0.0002565010992921746,0.001426345303720662,-0.0005434026667984082,0,10,1_dense,1,1,0
2.0491842623048204,0.062252272599734676,-8.148758905581127,2.609304525250535,-0.7864222437749596,-0.4216081389078841,-1.8046359613339682,5.362664707077264,1.0645387065860488,3.5178528909889546,0,11,0_sparse,0,0,0
-1.5014063174636718,-8.310557262869477e-05,-0.0015047203740310023,0.0007600559636896027,8.24397529345033e-05,-0.0014575514994649306,-0.00030920907704986347,-0.0007521564055905832,0.0003191745104191804,0.0013404504460231446,1,12,0_dense,0,1,1
