feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,label,id
1.9240094141178992,-0.6473720651256334,-0.3846372855810569,-2.5355848851960037,-2.698863856788285,1.6871827765297336,2.109321799485581,-2.7180617360851103,2.9050032491467768,0.4500437012573273,1,1999
1.5110954260102547,2.473615471603331,-1.3968580323023918,-2.1501797400373337,-2.272137456611199,1.0704657649251477,2.5153130950076426,3.0417140467610375,0.5240874592438275,2.339103081284437,0,4493
0.9115567058310482,-1.3987961722329072,-1.2049628013999594,-2.6122469683104583,-0.3337428746327069,2.9773373241153207,2.225765244642284,-2.4243161334698557,2.8211838015851765,-1.8044041293366209,1,14547
3.0143922186409586,1.3166506148775035,2.1375299028100807,-2.380180996606972,-0.1702517832107282,-2.8401659419087166,0.7505916519984106,3.6045960848941876,1.284525202832697,-2.005367777131853,0,6741
-3.4908804329154957,-0.14661641153076,2.0270735008824214,-1.407586684546539,1.5995868396404416,1.9210724891515454,-1.4940581344313786,1.5924471622473755,-1.9832593344729474,-1.4891678880487365,0,6381
-0.01089266763745167,3.4265017495518557,2.0649224672141924,0.797762451659449,4.454157920063194,2.582598875409624,-0.4732002209493684,-0.26180470015485646,-1.6565077055227815,-0.748734285070658,1,1908
0.03479601646048147,-1.150367191546104,-0.15738140906411857,-5.321647484513313,-3.097226127605004,3.2230287079685556,0.08346829628848162,-2.114068847352115,2.0626978797971063,-0.3095096394400103,1,4651
0.7517904397667463,-0.3350860358760399,0.8621666598393691,-2.3572328848344126,-0.9759968129513957,-3.871091109167885,4.953670697754781,2.662581855760968,3.0247115793183994,2.297808911758164,0,514
0.30308259205131804,3.538686694765995,-4.459273805869094,-1.3029951110140683,0.3503226872308296,-0.3800221989883499,-0.6283157510041848,-0.16563301154192045,-0.337906735458922,-0.6294783859307764,0,9958
6.391389080012073,0.007486562564567922,-5.2525923477878536,-4.521319965161401,4.59924171825371,3.260130889869912,4.873630234813019,1.7456359920132254,-1.9891729400719758,-0.013734391377931532,1,11581
0.1620284451178664,2.7730542327935668,-4.651606780360977,-4.338456338612206,-3.552371890878177,1.5441085934936294,3.224197231065677,2.01427090743611,-0.5596820109497935,1.6059392850846215,0,13415
1.9498680858091433,-0.06685406677564254,-1.7398580321627248,-2.8481116186617985,0.42579108656484865,-1.5758893067816455,0.7335428721423192,0.42945200897746116,0.2358870601408256,-0.41607888168830387,0,7333
1.364047031850159,-1.782298219216207,-0.3044499103704146,-2.254339525633944,-2.0432720781998395,1.3926614466370193,0.5260434688747809,-2.660504992562204,4.0305730616411,-2.448398990295978,1,4582
-0.711737930588308,0.9711093887674314,-4.259798082874334,-2.749592174195203,-2.869870054399724,-5.758526095662866,3.424549647939579,3.101207515617079,3.473711409024258,1.707026050670509,0,8188
-3.1947099898647116,-3.7306886012937173,-0.14811494768164435,1.244926999013353,-4.100564369950318,2.258422034827337,-1.4580711320473645,-4.798575258829835,4.5869453344721105,-2.208261248169465,1,3111
-2.8690849703832937,2.886118160667175,1.8317005435079337,-0.948564958108808,4.838809340390051,3.253870832883619,3.406148131913948,0.42570004478923096,-2.5884270530267095,-0.9552220604143602,1,5162
4.452568558376097,-2.0979664439613086,-3.2607999189240036,-2.455296242481414,2.8158408265974337,4.3025084268345966,2.110077112471028,0.6752620812086976,0.048073979436168646,-5.983747170079785,1,14324
0.3797079382417283,-1.730409900416073,1.2942138732236141,0.7311138110006463,-1.0624728720008585,0.7292498707204238,-2.401040462593909,-4.242718352290103,0.7735777548555034,1.4046210195840416,0,8611
1.1355733753311286,-1.3562591434821196,0.031671947005532,-1.9690314392538752,-2.4575164840339907,3.417277750576675,4.011327774551115,-2.8659139237676845,-2.454611261643678,-3.197562436759364,1,9003
3.9366966759382196,-1.3877842754529257,-3.1302795416610536,-0.16520708060929779,-0.6390839578922058,-0.6080168802525461,2.7310054819177214,-0.18458278894414004,2.1300007132199523,-1.424187850913827,1,2169
-0.13772520356159856,-2.2042242521167745,0.08484748712958079,-4.500421387409602,-1.5851200133536236,6.156465179503422,0.16105813848481687,-3.4624654104500414,3.5752199786102787,-1.9531279031643018,1,273
0.5148288428188204,-1.3645774344382466,0.1377608453156891,-2.2143444122769456,-2.6946157501309767,2.200878957179877,3.8752604729871254,-1.647376912747158,-0.3920643799407304,-3.2468871044612717,1,926
2.1661950158194436,-1.6124160751475676,-3.5200232725047598,-2.757145066715613,-1.408923786825158,1.137559072915987,-0.09357531464737923,-2.144826484197499,0.2516801590028508,1.4685544323067097,1,15877
-1.6683388626688416,1.035618042762713,0.05756723862526236,-1.2621529704023091,2.02336290922279,2.580238597855417,1.078541583165781,-3.144061771700713,-1.5971705152558655,-0.016559007010457538,1,15427
-2.233918445242729,-5.002888229336124,3.381503206280197,0.6021204233103381,-0.06104655314920082,0.7881561342190482,-0.6184462309564348,1.7542856034564847,5.422977460246431,1.442419264587775,0,332
-0.2290713541915803,1.537134485732774,1.9603070170839199,1.4048954741644621,1.838543553708341,1.7501495929227788,-1.6935875467923682,-2.346212385800805,-1.861921488030827,-1.9216776143845529,1,1388
0.041945953243123224,-2.043868791600847,-0.5173965029459481,0.8035498731126305,-2.730331013342628,0.11422953749976728,1.124900575445853,-3.9976198136296786,2.5377550672470663,-1.1484201370731535,1,2407
-3.65355002554896,-2.3630293541414074,0.3819619273447836,-0.6426889904777462,-2.8506314618276543,0.11100167233314262,-1.7149127227178003,0.15358226356307147,0.8342542582857833,2.396394045145165,0,13961
0.8059669434993806,-4.077990526735984,2.447981280167442,1.0280605159865566,-3.363652927936311,-1.5954248041604484,-1.2981132294226319,-2.8229048430851034,3.6970750973129394,3.5648826517141576,0,6041
5.188768062982275,-0.7968405755140757,-2.4841235082522877,-1.2912792100644486,-0.5922521986948135,-0.8035438840780529,3.6830249115024936,-0.8795558049339928,0.08894193882301571,-1.4210275875490468,1,1902
-1.4135151410873212,-0.19889293396183305,-2.1622328397704442,-0.523462555419997,-3.5908451652842475,-1.9563755565508583,0.8073614385077608,0.46242850297387195,3.348997114208859,1.6183986984117409,1,14877
0.38365526898617186,2.4009537464443005,1.0753746197027407,2.517616029588528,0.16052690740556197,1.858643311334761,0.11074572238860325,-0.8762305482082691,-2.7529675193655487,-7.30205302395513,1,8208
0.09804400108667455,-1.1614607312876735,1.5511426128386625,0.2015168995627934,1.1386674233609875,-0.13908455391329122,1.2273943532933993,-5.517725559037927,-2.2575952444201635,-1.5849815576114104,1,5047
-0.7072417080320132,0.8068154365084396,-3.730396997334475,-2.696678673851898,-2.4490034434003443,-2.344159236056467,5.6859670396139315,1.8822573399429743,0.8014067907311158,2.8878292732850763,0,10710
-1.1854555911597737,4.838844166104105,-5.0631119124181545,2.0911717540120334,-1.654389648138352,0.0472419657801193,0.9748280405384936,-1.8642825558409784,1.924698023120715,1.5005353279480271,0,12465
-0.6906143268497666,2.167394402740598,3.1084539822919925,2.813868286463843,-0.14002067564796272,0.2681873779239816,1.7768903998708716,-1.350204615324343,-0.8540778616686094,-4.479127064756818,1,9617
0.7069624628124167,-3.333354086712788,-1.5843508369152954,0.5245869172755344,-0.1943107126228778,1.6514213946274803,0.03929111625399706,-3.282606276693431,3.6909030761550254,-4.3565439535759936,1,6531
-0.1095862267444292,-0.879863230352821,3.302400509706439,-3.8156374600830585,0.4371580693144781,-0.09207556208396683,-1.7362809489847353,-1.2015656170233906,-1.7584251900780625,0.885201433505197,0,4942
-1.1051823882620833,-0.6273306363106739,-0.19783058337743187,-2.640802825579504,-2.2065387784580985,0.38849422223837404,-2.1481906928759607,-5.901846486991024,0.2941001802498122,3.4656514845198574,0,11018
4.339720135989717,3.685113518406565,-2.459494405669219,1.082578618383951,0.9005812491964567,-2.4139846223507213,1.6447017111466649,0.6163119595620549,-1.0444948627957111,-0.4118408714011641,0,16091
3.7094383418204027,0.2629024384337688,-1.701376084190183,-0.696811682991336,-0.18364733666923105,-0.7033009632776102,6.038582879169471,-0.6374437028414173,-2.1693084766509916,-0.57432360472553,1,8510
-2.785694303659465,-0.9924676550151581,1.7689816912310872,-4.098696074981431,-3.088204598376679,2.2571812576497385,-1.4345768363625777,0.33326980251503446,1.5187296607265268,3.3246220805857787,0,10532
-0.916190350587265,2.19239882132251,0.9403655588267685,1.2852725451366322,0.8821097419299165,2.201622579400707,2.1355764112600877,-1.160325976194402,-2.0414747440596237,-3.189375634675919,1,15846
1.8827593393838582,0.9737602414342179,-1.8571956941306762,1.3506797460483706,1.033689432115414,-0.4553846598321316,0.3029866519282689,0.4422220459469397,0.011312459760111082,-0.4091048382923812,0,15026
